u,v,weight
A1BG,CYP2A7,0.161379724740982
A1BG,FOXE1,0.1696702986955642
A1BG,HMGB4,0.1639154106378555
A1BG,IHH,0.1374679207801818
A1BG,IL25,0.1899018138647079
A1BG,KCNG4,0.1361793875694275
A1BG,MYBPC3,0.098127469420433
A1BG,PROKR2,0.2689555585384369
A1BG,SEMG2,0.170341819524765
A1BG,SPECC1L,0.1379411369562149
A1BG,TEKT2,0.1430052667856216
A1CF,DPP10,0.1474209278821945
A1CF,EYS,0.1379424631595611
A1CF,KCNJ11,0.1665325164794922
A1CF,NRG1,0.1448848098516464
A1CF,NRG3,0.1408338844776153
A1CF,PIK3AP1,0.1697021573781967
A1CF,RBFOX1,0.1399399489164352
A1CF,RGS7,0.1421802341938018
A1CF,SCN1A,0.1487945467233657
A1CF,ZIC5,0.139075830578804
A2M,ADGRF5,0.2582841515541076
A2M,AQP1,0.2865349650382995
A2M,ARHGEF15,0.1900659650564193
A2M,CD34,0.3004266023635864
A2M,CLIC4,0.1523256599903106
A2M,COL4A1,0.3234124481678009
A2M,COL4A2,0.3110052943229675
A2M,EGFL7,0.3263253569602966
A2M,FKBP9,0.1019197031855583
A2M,FLI1,0.273217499256134
A2M,FLT1,0.3022055625915527
A2M,FMNL3,0.2168306708335876
A2M,FUT11,0.0894839167594909
A2M,GSN,0.1404416561126709
A2M,HEG1,0.1740803271532058
A2M,IGFBP7,0.2932818830013275
A2M,IL6ST,0.0996832624077797
A2M,LAMA4,0.2857082188129425
A2M,LIFR,0.143335610628128
A2M,NOVA2,0.1755067408084869
A2M,NRP2,0.1983459293842315
A2M,PLVAP,0.2731903493404388
A2M,PTP4A3,0.2382780909538269
A2M,RELL1,0.1255508214235305
A2M,ROBO4,0.2927027344703674
A2M,SLC2A3,0.1983967423439026
A2M,SOX17,0.1665884107351303
A2M,SPARC,0.3033015429973602
A2M,TCF4,0.2345723211765289
A2M,TGM2,0.1677033454179763
A2M,TIMP2,0.2024804949760437
A2M,TRAM2,0.0833438113331794
A2M,UBE2J1,0.1326410174369812
A2ML1,CAB39L,0.1201041862368583
A2ML1,IL1RN,0.1270891427993774
A2ML1,MLPH,0.1137935295701026
A2ML1,MPRIP,0.1308580338954925
A2ML1,PADI1,0.1319989264011383
A2ML1,RGS17,0.1288831979036331
A2ML1,SCNN1A,0.128690555691719
A2ML1,SPRR3,0.1181636080145835
A2ML1,SPTSSB,0.1154893189668655
A2ML1,TMEM184A,0.1191670671105384
A4GALT,ACOXL,0.1472990959882736
A4GALT,ARHGEF12,0.1403562128543853
A4GALT,CD55,0.1408448070287704
A4GALT,GRB10,0.1312913596630096
A4GALT,PSD3,0.1450739651918411
A4GALT,PTPN14,0.1429625302553177
A4GALT,PTPRM,0.1677894592285156
A4GALT,SOS1,0.134343072772026
A4GALT,SPATS2L,0.1312721818685531
A4GALT,TMPRSS4,0.1346526145935058
A4GNT,ACKR2,0.1653576642274856
A4GNT,ADAM21,0.2272482216358184
A4GNT,BBS10,0.1135237962007522
A4GNT,BMP4,0.1537915617227554
A4GNT,CCL25,0.1598234325647354
A4GNT,CDSN,0.220706507563591
A4GNT,CHID1,0.0788187384605407
A4GNT,CHST1,0.2434160709381103
A4GNT,CMTM2,0.122674636542797
A4GNT,CNNM4,0.0903288498520851
A4GNT,CPN2,0.2022765129804611
A4GNT,DDX19B,0.1445240974426269
A4GNT,EXOSC2,0.105825126171112
A4GNT,FCGR3B,0.2631357908248901
A4GNT,FOXD4,0.1778023689985275
A4GNT,GGT5,0.1603088229894638
A4GNT,GIP,0.1408680975437164
A4GNT,GSTM5,0.1467820107936859
A4GNT,HIST1H3E,0.150213822722435
A4GNT,HPD,0.1508003324270248
A4GNT,KIF19,0.1387479305267334
A4GNT,LUZP4,0.1782214343547821
A4GNT,MAP7D3,0.1170720532536506
A4GNT,MED17,0.1592693477869033
A4GNT,MED19,0.0872269868850708
A4GNT,MTNR1B,0.1293371617794037
A4GNT,MYADML2,0.2111203819513321
A4GNT,MYBPH,0.2387474179267883
A4GNT,MYH6,0.1521204859018325
A4GNT,OPRPN,0.1825264394283294
A4GNT,OR51E2,0.2233158499002456
A4GNT,P2RY1,0.1028275489807128
A4GNT,PGK2,0.2066730558872223
A4GNT,PKLR,0.1414047479629516
A4GNT,POU3F1,0.1696141958236694
A4GNT,RAD50,0.168278768658638
A4GNT,RTN4R,0.2138142734766006
A4GNT,S1PR4,0.1256860196590423
A4GNT,SLC26A6,0.1041537821292877
A4GNT,SPIN2B,0.1426890343427658
A4GNT,SYT15,0.2418445944786071
A4GNT,TMEM242,0.094619944691658
A4GNT,ULBP2,0.1114294603466987
A4GNT,UMOD,0.1635204404592514
A4GNT,ZNF333,0.0975655242800712
A4GNT,ZNF467,0.1267218738794326
AAAS,ACY1,0.0948818027973175
AAAS,ANP32A,0.0795283615589141
AAAS,APOC1,0.0857948809862136
AAAS,BOC,0.0997418612241745
AAAS,C4orf48,0.0797519758343696
AAAS,EEF1E1,0.0869381204247474
AAAS,KLK15,0.0907011330127716
AAAS,MRPL42,0.077429324388504
AAAS,MT1H,0.0864141583442688
AAAS,TPX2,0.0783866420388221
AACS,C1S,0.1095916628837585
AACS,CDK12,0.1118200197815895
AACS,FAR2,0.102409228682518
AACS,FBXL20,0.1019883379340171
AACS,HNRNPL,0.1024384647607803
AACS,NBEA,0.1023035421967506
AACS,NEGR1,0.1139216274023056
AACS,PACRG,0.104912981390953
AACS,UTY,-0.103493258357048
AACS,ZNF136,0.1017697677016258
AACS,ZNF571,0.1152446568012237
AADAC,ANKS4B,0.0879816636443138
AADAC,DEFA5,0.1040813475847244
AADAC,DPEP3,0.0902436450123786
AADAC,DUSP13,0.1739957630634308
AADAC,ECEL1,0.0880005806684494
AADAC,GHSR,0.1144321709871292
AADAC,GNGT2,0.0985083654522895
AADAC,GPR15,0.1439538896083831
AADAC,RBP4,0.0977238118648529
AADAC,SSTR1,0.0935567468404769
AADAT,ACACA,0.13969387114048
AADAT,CBR4,0.1294974982738495
AADAT,COA1,0.1288233697414398
AADAT,GALNT7,0.1386090368032455
AADAT,INO80D,-0.1363731473684311
AADAT,LINGO1,-0.1604256927967071
AADAT,LSM6,0.0822822526097297
AADAT,MAML3,0.136661872267723
AADAT,ODF2L,0.1306324899196624
AADAT,SLC26A3,-0.154569536447525
AADAT,ZNF208,0.138977825641632
AAGAB,EHMT1,0.1645761877298355
AAGAB,HBA2,-0.1731361746788025
AAGAB,HBB,-0.155190572142601
AAGAB,INO80D,-0.174351766705513
