u,v,weight
A1BG,BRK1,0.5123875141143799
A1BG,FAM173A,0.5036726593971252
A1BG,GPX4,0.5192821621894836
A1BG,LAMTOR2,0.5036274194717407
A1BG,PRELID1,0.4973922967910766
A1BG,RABAC1,0.496360182762146
A1BG,ROMO1,0.5213721990585327
A1BG,RPS14,0.4920834004878998
A1BG,S100A14,0.4949353635311126
A1BG,S100A6,0.4989503026008606
A2M,ABCB1,0.3233307898044586
A2M,ACE,0.354636013507843
A2M,ADGRF5,0.5922720432281494
A2M,CARD10,0.3415721654891968
A2M,CARD6,0.2087847143411636
A2M,CAV1,0.594696581363678
A2M,CD34,0.6150267124176025
A2M,CD93,0.6705247163772583
A2M,CDH5,0.6460205912590027
A2M,CEP68,0.2985552847385406
A2M,CHSY1,0.3503769338130951
A2M,CLEC14A,0.6397706866264343
A2M,DHH,0.266122043132782
A2M,DMTN,0.2299668192863464
A2M,DPY19L1,0.2043215334415435
A2M,EBF3,0.3335693180561065
A2M,ELMO1,0.2646212875843048
A2M,EOGT,0.3648890554904938
A2M,ERAP2,0.2340776771306991
A2M,ERG,0.4961766600608825
A2M,ESAM,0.674126386642456
A2M,FMNL3,0.2729219198226928
A2M,FURIN,0.2697950899600982
A2M,GIMAP1,0.2484747916460037
A2M,GIMAP8,0.2959170341491699
A2M,HSPG2,0.6512160301208496
A2M,JADE2,0.114120602607727
A2M,JAG1,0.5276235342025757
A2M,JAM2,0.6075421571731567
A2M,KDR,0.441621720790863
A2M,KLF2,0.3910770714282989
A2M,LEPR,0.4122278392314911
A2M,LMO2,0.4952157437801361
A2M,LRRC8C,0.2301312685012817
A2M,MEF2C,0.4362649619579315
A2M,MSN,0.4689571857452392
A2M,MTMR9,0.2034071832895279
A2M,NOTCH4,0.5783214569091797
A2M,NRP1,0.4981247782707214
A2M,PECAM1,0.6629489064216614
A2M,PLPP1,0.5992077589035034
A2M,PLXND1,0.4595401585102081
A2M,PODXL,0.6402876377105713
A2M,PTPRB,0.6128171682357788
A2M,PTPRM,0.5617063641548157
A2M,PTPRN2,0.2730661928653717
A2M,RAMP2,0.6924322247505188
A2M,RASGRF2,0.3888350129127502
A2M,RASGRP3,0.345904529094696
A2M,RBP7,0.5107049345970154
A2M,SEC14L1,0.4217509925365448
A2M,SHISA2,0.3809571266174316
A2M,SPRY4,0.353676825761795
A2M,STOM,0.5516064167022705
A2M,STON1,0.2610617280006408
A2M,SYNE1,0.1654595583677292
A2M,TBC1D1,0.3164158761501312
A2M,TCF4,0.5995669960975647
A2M,TEK,0.4974776804447174
A2M,TGM2,0.5462416410446167
A2M,THSD7A,0.5730475783348083
A2M,TMCC3,0.2480554580688476
A2M,TTLL10,0.1661355197429657
A2M,VASH1,0.3329567611217499
A2M,WDFY3,0.2502429783344269
A2M,ZBTB46,0.3048931956291199
A2M,ZEB1,0.3777218461036682
A2ML1,ALOX12,0.5345321297645569
A2ML1,ASIC2,0.307693213224411
A2ML1,CARD17,0.1506105959415435
A2ML1,DDIT4L,0.4168718457221985
A2ML1,DRD2,0.5345337986946106
A2ML1,GIPR,0.2964935302734375
A2ML1,GRIP1,0.2837938368320465
A2ML1,GRM5,0.3774085342884063
A2ML1,HCN1,0.5345337986946106
A2ML1,ITGB8,0.3741081058979034
A2ML1,MTCP1,0.1977320462465286
A2ML1,PARM1,0.3020768165588379
A2ML1,PLA2G2F,0.3324247002601623
A2ML1,SLITRK1,0.3774085342884063
A2ML1,VNN2,0.2357120215892791
A4GALT,CHODL,0.2554519772529602
A4GALT,DLC1,0.4074515104293823
A4GALT,DYRK3,0.1889394670724868
A4GALT,FKBP10,0.3747718036174774
A4GALT,FSTL1,0.3902639150619507
A4GALT,IFITM1,0.4367138743400574
A4GALT,IFITM3,0.4988621175289154
A4GALT,IGFBP4,0.4521003365516662
A4GALT,IGFBP7,0.4481902122497558
A4GALT,PCDHB10,0.2720213830471039
A4GALT,PMP22,0.3754720389842987
A4GALT,SCD5,0.2922965884208679
A4GALT,SLC9B2,0.16911381483078
A4GALT,SPARCL1,0.3757696151733398
A4GALT,TCF4,0.3787544965744018
AAAS,ALG10,0.2403926700353622
AAAS,CCT5,0.5492820143699646
AAAS,HNRNPF,0.5518794059753418
AAAS,PDIA3,0.5654148459434509
AAAS,PPIA,0.5576596260070801
AAAS,PPP2R1A,0.5461755394935608
AAAS,RAN,0.5601741075515747
AAAS,SCP2,0.54429692029953
AAAS,SERBP1,0.5429667234420776
AAAS,SLC25A3,0.5489851832389832
AAAS,UQCRH,0.5448444485664368
AACS,ATP6V1G1,0.7176487445831299
AACS,C16orf46,0.2654629051685333
AACS,CAP1,0.7319494485855103
AACS,CRACR2A,0.2870173454284668
AACS,EPCAM,0.7189709544181824
AACS,GRSF1,0.7323752045631409
AACS,MARCKSL1,0.7115135788917542
AACS,MED24,0.7385550141334534
AACS,MSL1,0.7121190428733826
AACS,P4HB,0.7165743112564087
AACS,PGAP3,0.7192179560661316
AACS,RASAL1,0.4469402432441711
AACS,SPINT2,0.7362300157546997
AADAC,ALDH1A1,0.3055830895900726
AADAC,DBX2,0.2577221095561981
AADAC,FBXO24,0.2688662707805633
AADAC,FUT9,0.6507563591003418
AADAC,GABRR1,0.6324340105056763
AADAC,GABRR2,0.8946948647499084
AADAC,LIN28A,0.2828712463378906
AADAC,RGN,0.3995374143123626
AADAC,SNX22,0.3106662929058075
AADAC,TERT,0.4469015598297119
AADAC,ZNF239,0.2747068703174591
AADAC,ZNF510,0.2520558834075928
AADAC,ZSCAN22,0.2932937443256378
AADAT,BRCA1,0.3979575335979461
AADAT,CCDC39,0.2667852342128753
AADAT,CDCA7,0.4487244188785553
AADAT,CLSPN,0.3609374463558197
AADAT,CMTM2,0.3075470328330993
AADAT,EVC,0.264622151851654
AADAT,FOXM1,0.3846351206302643
AADAT,GINS2,0.3706543147563934
AADAT,MCM10,0.4092800319194793
AADAT,MCM3,0.3958888351917267
AADAT,MNS1,0.4554883539676666
AADAT,ODF4,0.3572182655334472
AADAT,ORC1,0.3812567293643951
AADAT,SUSD4,0.3003567159175873
AADAT,UHRF1,0.4110967516899109
AADAT,ZKSCAN4,0.18459153175354
AADAT,ZNF551,0.2753084301948547
AAGAB,ARF1,0.6521735191345215
AAGAB,CAP1,0.6589743494987488
AAGAB,CAPZB,0.6782529950141907
AAGAB,EIF3I,0.6482115983963013
AAGAB,EPCAM,0.6495043635368347
AAGAB,GNG5,0.6518430113792419
AAGAB,NDUFS5,0.6509605050086975
AAGAB,PGD,0.6511922478675842
AAGAB,PSMD3,0.6744732856750488
AAGAB,SPINT2,0.6514648199081421
AAGAB,UBE3D,0.1804128736257553
AAK1,JAK1,0.2663948833942413
AAK1,MAP7D1,0.2530567646026611
AAK1,NDUFB2,0.2537566721439361
AAK1,OAZ1,0.2623603045940399
AAK1,OST4,0.2733043134212494
AAK1,RPL28,0.2567659318447113
AAK1,SERF2,0.2622836232185364
AAK1,SPG21,0.2578547298908233
AAK1,TMEM219,0.2529627382755279
AAK1,TMSB10,0.257626473903656
AAMDC,ARF5,0.6551754474639893
AAMDC,CDC123,0.6690701246261597
AAMDC,CFL1,0.65777587890625
AAMDC,DSTN,0.660523533821106
AAMDC,GNB2,0.6596715450286865
AAMDC,KIF5B,0.659195601940155
AAMDC,NDUFB10,0.6618232727050781
AAMDC,PPIA,0.6564593315124512
AAMDC,PRDX5,0.6646597981452942
AAMDC,SYPL1,0.6615809798240662
AAMP,BANF1,0.6978532671928406
AAMP,CFL1,0.6885548830032349
AAMP,COX4I1,0.687921404838562
AAMP,ENY2,0.6980846524238586
AAMP,NDUFB9,0.6975027918815613
AAMP,PEBP1,0.6916470527648926
AAMP,PPP4C,0.6912423968315125
AAMP,TUFM,0.6954551339149475
AAMP,UQCRC1,0.6900451183319092
AAMP,YWHAB,0.688822865486145
AAMP,ZNF329,0.2761952579021454
AAMP,ZNF572,0.2332025915384292
AANAT,COL9A3,0.1857930272817611
AANAT,DERL3,0.1738571971654892
AANAT,EIF4E3,0.1162875890731811
AANAT,FCRL2,0.1217534691095352
AANAT,GIPR,0.1272408664226532
AANAT,MZB1,0.1234940066933631
AANAT,PZP,0.3327789604663849
AANAT,RAB30,0.1746029108762741
AANAT,SFTA2,0.2029424756765365
AANAT,SLAMF7,0.2172796577215194
AANAT,SLC38A5,0.130058467388153
AAR2,ADAM15,0.6738085150718689
AAR2,C1orf43,0.671633780002594
AAR2,CCT3,0.6465226411819458
AAR2,ERGIC3,0.6621363162994385
AAR2,MRPL24,0.6506402492523193
AAR2,RPS14,0.6550430059432983
AAR2,SCAND1,0.6603054404258728
AAR2,SERINC3,0.6485778093338013
AAR2,SSR2,0.6598340272903442
AAR2,YWHAB,0.6692739129066467
AAR2,ZNF319,0.3169304430484772
AARS,ARF1,0.6060827970504761
AARS,ATF4,0.6067193150520325
AARS,EMD,0.5975536704063416
AARS,EPRS,0.6361852288246155
AARS,HNRNPF,0.6032670140266418
AARS,KHDRBS3,0.2379572838544845
AARS,LRIG2,0.3091399371623993
AARS,PYCR1,0.6136221289634705
AARS,TARS,0.6001535654067993
AARS,XPOT,0.6195074319839478
AARS,YARS,0.5985860228538513
AARS,YWHAZ,0.5982881188392639
AARS2,ABCE1,0.2148038893938064
AARS2,ACACA,0.212517112493515
AARS2,AKR1C4,0.2235229015350341
AARS2,MLEC,0.2374171465635299
AARS2,PDZK1,0.2235229015350341
AARS2,PLRG1,0.2112383395433426
AARS2,RNF146,0.2199950069189071
AARS2,RTCB,0.2124742418527603
AARS2,SCAMP1,0.2330963760614395
AARS2,TACR3,0.2235244959592819
AARSD1,RPL18,0.5064453482627869
AARSD1,RPL23A,0.5064470171928406
AARSD1,RPL27,0.5239027738571167
AARSD1,RPL30,0.5083367824554443
AARSD1,RPL5,0.5088552832603455
AARSD1,RPS18,0.5048185586929321
AARSD1,RPS21,0.5040816068649292
AARSD1,RPS25,0.5085582733154297
AARSD1,RPS8,0.5163445472717285
AARSD1,SPDEF,0.5052454471588135
AASDHPPT,BANF1,0.722645103931427
AASDHPPT,CCT6A,0.7038284540176392
AASDHPPT,CDC123,0.7070766091346741
AASDHPPT,CHCHD2,0.7073962688446045
AASDHPPT,HNRNPK,0.7087095379829407
AASDHPPT,MRPS26,0.703707218170166
AASDHPPT,NDUFAB1,0.7010893225669861
AASDHPPT,PEBP1,0.7040947079658508
AASDHPPT,PGGT1B,0.3265666663646698
AASDHPPT,PPP4C,0.7070044279098511
AASDHPPT,PRDX2,0.7178787589073181
AASS,B3GALT1,0.4083260297775268
AASS,DLC1,0.2997208535671234
AASS,ENPP2,0.3030235171318054
AASS,GJA1,0.2779030203819275
AASS,GPIHBP1,0.3239006400108337
AASS,KCNJ15,0.3071894943714142
AASS,LAMB1,0.2732815444469452
AASS,PNP,0.3100711703300476
AASS,SOX7,0.3883190751075744
AASS,SPARCL1,0.2720156013965606
AATF,CYC1,0.4641802310943603
AATF,NACA,0.457009494304657
AATF,NPM1,0.4650108814239502
AATF,PSMF1,0.4547540843486786
AATF,RPL8,0.4566844701766968
AATF,RPS14,0.4576851427555084
AATF,TCP1,0.4561702609062195
AATF,TPM3,0.4589922130107879
AATF,UBE2D2,0.4567403495311737
AATF,YWHAB,0.4594667553901672
AATK,MRPL36,0.523609459400177
AATK,OXLD1,0.5199090242385864
AATK,RAC3,0.5259901285171509
AATK,RPL27,0.5157049298286438
AATK,RPL30,0.5181564688682556
AATK,RPL7,0.524488091468811
AATK,RPP38,0.5134135484695435
AATK,STARD3,0.5119642615318298
AATK,TIMM13,0.5167205333709717
AATK,TP53RK,0.5244040489196777
ABAT,CAPSL,0.1463888585567474
ABAT,CNGA3,0.1463887989521026
ABAT,ITIH2,0.1463887989521026
ABAT,MC5R,0.146388828754425
ABAT,MEST,0.1478004604578018
ABAT,MUC6,0.144198790192604
ABAT,NPY,0.1463887095451355
ABAT,PCP4,0.1463887989521026
ABAT,TAS1R1,0.2070601880550384
ABAT,TTLL6,0.146388828754425
ABCA1,ARL4C,0.3428370654582977
ABCA1,CCRL2,0.4949381053447723
ABCA1,CD68,0.5925050973892212
ABCA1,CD74,0.5616783499717712
ABCA1,CTSB,0.5663748979568481
ABCA1,HLA-DMA,0.5691647529602051
ABCA1,HLA-DRA,0.5648617148399353
ABCA1,ITGB2,0.5661519169807434
ABCA1,LAPTM5,0.5876554250717163
ABCA1,PSAP,0.568800151348114
ABCA1,RHBDF2,0.3615955114364624
ABCA1,SLC7A7,0.5766388177871704
ABCA1,TNFSF15,0.2541705071926117
ABCA1,TYROBP,0.5868738293647766
ABCA12,CCNJL,0.3521407544612884
ABCA12,CKAP4,0.490086019039154
ABCA12,CREB3L1,0.5231898427009583
ABCA12,HOXB4,0.3376025855541229
ABCA12,KDELR2,0.5155655741691589
ABCA12,MLPH,0.5091814994812012
ABCA12,NKX3-1,0.2660663723945617
ABCA12,NOCT,0.5202241539955139
