u,v,weight
A1BG,ALDOA,0.5352057814598083
A1BG,CHCHD2,0.5125682950019836
A1BG,GPX4,0.5551609992980957
A1BG,H3F3A,0.4958791136741638
A1BG,JTB,0.4968818724155426
A1BG,OAZ1,0.506161093711853
A1BG,PRDX2,0.4938404262065887
A1BG,S100A11,0.5042456388473511
A1BG,SERF2,0.5478753447532654
A1BG,SPINT2,0.5108932256698608
A2M,ABCB1,0.3976286351680755
A2M,ACACB,0.3474694788455963
A2M,ADGRF5,0.6671074032783508
A2M,AFAP1L2,0.2607832849025726
A2M,AIF1L,0.3865141272544861
A2M,ALPL,0.2391552627086639
A2M,AOC3,0.3380892872810364
A2M,AP3M2,0.1379118710756302
A2M,AQP7,0.3005137741565704
A2M,ARHGAP17,0.2973843216896057
A2M,ASS1,0.5378344058990479
A2M,ATOH8,0.3317756354808807
A2M,BMP6,0.2798565924167633
A2M,BTNL9,0.5173677802085876
A2M,CABP1,0.1853118985891342
A2M,CASKIN2,0.4084250032901764
A2M,CAV1,0.6584658622741699
A2M,CBX2,0.1699984967708587
A2M,CD200,0.3375609219074249
A2M,CDA,0.4784875512123108
A2M,CDH13,0.2340591847896576
A2M,CDH24,0.1738735437393188
A2M,CDH5,0.609294056892395
A2M,CETP,0.1866657882928848
A2M,CLEC14A,0.6414263844490051
A2M,CLIC5,0.4246532618999481
A2M,CSGALNACT1,0.3237892687320709
A2M,CUBN,0.1897665709257125
A2M,CXCL12,0.3923978507518768
A2M,DCLK2,0.1590265929698944
A2M,DGKE,0.2265253663063049
A2M,DHRS3,0.2081274390220642
A2M,DLL4,0.4175696074962616
A2M,DOCK6,0.3670645356178283
A2M,DYSF,0.3358797132968902
A2M,EDNRB,0.2740223705768585
A2M,EFNB1,0.2695221900939941
A2M,EFNB2,0.4598332345485687
A2M,EHD2,0.4792670607566833
A2M,ENPP2,0.4458746314048767
A2M,EPHA4,0.4291186332702636
A2M,ESAM,0.6600385904312134
A2M,ETS1,0.3919833600521087
A2M,F8,0.4466888308525085
A2M,FADS1,0.1648925691843032
A2M,FAT4,0.1924598067998886
A2M,FBXL7,0.2451359331607818
A2M,FCN3,0.3199557065963745
A2M,FES,0.3425189256668091
A2M,FLT1,0.6156004071235657
A2M,FOXN2,0.1754253655672073
A2M,FRMD3,0.3034724295139313
A2M,GBE1,0.2068191617727279
A2M,GFOD1,0.5281717777252197
A2M,GJA4,0.3671306371688843
A2M,GLYCTK,0.1968923211097717
A2M,GNAI1,0.2541209757328033
A2M,GNAZ,0.2814980149269104
A2M,GNG11,0.6726980805397034
A2M,GPRC5B,0.3628986775875091
A2M,GRK5,0.2732681035995483
A2M,HECW2,0.2807227671146393
A2M,HLA-B,0.6492637991905212
A2M,HOXD9,0.4774062037467956
A2M,ICAM2,0.5988927483558655
A2M,IFI27,0.6567828059196472
A2M,IFITM1,0.6422958970069885
A2M,IGFBP2,0.3295139372348785
A2M,ITGA1,0.3919552564620971
A2M,ITGA9,0.2662754952907562
A2M,ITPRIP,0.359354168176651
A2M,JAG2,0.4054562151432037
A2M,KCNB1,0.2688371539115906
A2M,KCTD15,0.233729749917984
A2M,KDR,0.5024005770683289
A2M,KIF26A,0.3292757868766784
A2M,KL,0.217527687549591
A2M,KLF2,0.540787398815155
A2M,LPCAT2,0.3828150033950805
A2M,MAG,0.095941424369812
A2M,MEF2A,0.2981039583683014
A2M,MEF2C,0.5301060080528259
A2M,MGAT3,0.2100702375173568
A2M,MGLL,0.6129226684570312
A2M,MSX1,0.3564076721668243
A2M,NES,0.4332723915576935
A2M,NOTCH4,0.5362868309020996
A2M,PALMD,0.6418118476867676
A2M,PCDH1,0.3530464470386505
A2M,PDE10A,0.1829503178596496
A2M,PDGFB,0.2689322531223297
A2M,PIK3R3,0.5037829279899597
A2M,PITPNM2,0.2032094895839691
A2M,PKN3,0.3784709274768829
A2M,PLCB1,0.3614684641361236
A2M,PLCG1,0.2728645503520965
A2M,PLEKHG2,0.2807548344135284
A2M,PLEKHG5,0.1900506317615509
A2M,PLS3,0.3091471791267395
A2M,PODXL,0.4918369948863983
A2M,PPARG,0.5018378496170044
A2M,PRDM1,0.2099085599184036
A2M,PTPRG,0.2438798695802688
A2M,RAMP2,0.695414662361145
A2M,RASGRF2,0.3908872902393341
A2M,RBP7,0.5761530995368958
A2M,RDX,0.5122311115264893
A2M,RFTN1,0.2704309523105621
A2M,RGS3,0.2867052853107452
A2M,RIMKLB,0.2216173261404037
A2M,RPA4,0.1047782227396965
A2M,SCN4A,0.2760119438171386
A2M,SEMA6D,0.165007546544075
A2M,SH2D3C,0.4456141591072082
A2M,SLC14A1,0.1918724626302719
A2M,SLC16A14,0.2655576467514038
A2M,SLC9A3R2,0.486118346452713
A2M,SLCO3A1,0.2702348828315735
A2M,SLFN11,0.2033593505620956
A2M,SOX17,0.4707634747028351
A2M,SOX18,0.4406347870826721
A2M,SPARCL1,0.6651556491851807
A2M,SPRY4,0.2191838473081588
A2M,SPTBN1,0.5508454442024231
A2M,ST8SIA4,0.2411575615406036
A2M,STON1,0.2403050512075424
A2M,SYNPO,0.4795465767383575
A2M,SYT11,0.2326906621456146
A2M,TAF1C,0.1881536394357681
A2M,TBXA2R,0.241084024310112
A2M,TCF15,0.1503683030605316
A2M,THSD7A,0.5810137987136841
A2M,TIE1,0.5312438607215881
A2M,TNFSF12,0.1819905638694763
A2M,TNS2,0.4384752511978149
A2M,TOX2,0.2968269288539886
A2M,TRPV2,0.2148791700601577
A2M,TTLL10,0.2260231226682663
A2M,UTRN,0.4451247453689575
A2M,VAX2,0.1929627805948257
A2M,VEGFC,0.3584558963775635
A2M,ZEB1,0.4000317454338074
A2M,ZNF449,0.0701270550489425
A2M,ZNF454,0.1140826568007469
A2ML1,CST6,0.2832976877689361
A2ML1,EML6,0.0914720147848129
A2ML1,GRIN2D,0.1102706044912338
A2ML1,KRT15,0.1729166507720947
A2ML1,LCN2,0.1723465621471405
A2ML1,MATN1,0.1252570003271103
A2ML1,NANOS3,0.1657839864492416
A2ML1,PCDHGA11,0.1283846944570541
A2ML1,PCDHGB3,0.1920027732849121
A2ML1,RXFP1,0.5773479342460632
A2ML1,S100A14,0.2478944510221481
A2ML1,S100A6,0.1764512807130813
A2ML1,SLC18A2,0.1661348193883896
A2ML1,TTK,0.1735699027776718
A4GALT,B2M,0.4115000069141388
A4GALT,GNG11,0.411512941122055
A4GALT,HLA-B,0.4166166484355926
A4GALT,HLA-E,0.427356868982315
A4GALT,IFI27,0.4199520051479339
A4GALT,IFITM1,0.4220388233661651
A4GALT,IFITM3,0.4236315190792084
A4GALT,SPARCL1,0.4561157822608948
A4GALT,VAMP5,0.413545161485672
A4GALT,VIM,0.4428117275238037
AAAS,PEBP1,0.2917499542236328
AAAS,PPIA,0.2862301468849182
AAAS,RPL10A,0.2853323519229889
AAAS,RPL15,0.2924547493457794
AAAS,RPL3,0.2850717008113861
AAAS,RPL35,0.2806931436061859
AAAS,RPL41,0.2800027728080749
AAAS,RPL9,0.2798090279102325
AAAS,RPS15,0.2799135446548462
AAAS,RPS9,0.2804577052593231
AACS,AZGP1,0.3122127950191498
AACS,COX7C,0.3058533072471618
AACS,FASN,0.3037371337413788
AACS,HMGN1,0.2979694008827209
AACS,MIF,0.2998129725456238
AACS,RPL10A,0.2976093888282776
AACS,RPL35,0.2973808944225311
AACS,RPL41,0.308342844247818
AACS,RPLP0,0.301407516002655
AACS,RPS12,0.2991377711296081
AADAC,ABCB5,0.3142994046211242
AADAC,CFD,0.164298877120018
AADAC,FRMD1,0.1690796017646789
AADAC,GALNT12,0.1345137804746627
AADAC,GRIA1,0.1337700188159942
AADAC,LBP,0.1858420968055725
AADAC,MASP1,0.1425195783376693
AADAC,PLXNA4,0.1348334550857544
AADAC,PMEL,0.1899721324443817
AADAC,SLIT3,0.1482049524784088
AADAC,TNXB,0.1373292952775955
AADAC,TUB,0.1133830398321151
AADAT,ACSM1,0.5498828291893005
AADAT,AKR1C2,0.5486909747123718
AADAT,AKR1D1,0.587047278881073
AADAT,APOD,0.528346598148346
AADAT,DDC,0.5907163619995117
AADAT,DHRS2,0.5881665945053101
AADAT,GGT1,0.4888907372951507
AADAT,HPD,0.5226434469223022
AADAT,HPGD,0.5034971833229065
AADAT,SULT1C3,0.5202034115791321
AAGAB,ALDOA,0.3660305440425873
AAGAB,AP1M2,0.3416589498519897
AAGAB,CREB3L4,0.3346846997737884
AAGAB,JTB,0.3252719640731811
AAGAB,POLR2L,0.3454888761043548
AAGAB,PRDX2,0.3597593307495117
AAGAB,SPCS2,0.3246107697486877
AAGAB,SPINT2,0.3540449738502502
AAGAB,SRP9,0.3377264738082886
AAGAB,TSPAN13,0.3340949118137359
AAK1,ARPC2,0.2602187395095825
AAK1,EIF1,0.2657623589038849
AAK1,H3F3A,0.2616303563117981
AAK1,HMGB1,0.2629887163639068
AAK1,ITM2B,0.2655823528766632
AAK1,MTDH,0.2660643458366394
AAK1,RAC1,0.2751579880714416
AAK1,RPL28,0.2640893459320068
AAK1,UBA52,0.2682506442070007
AAK1,YWHAB,0.2650788128376007
AAMDC,AATK,0.1661636680364608
AAMDC,ABCB9,0.2223222106695175
AAMDC,ABCC8,0.2230281829833984
AAMDC,ACER3,0.6090744733810425
AAMDC,ADRB1,0.1431891620159149
AAMDC,AGL,0.3732845187187195
AAMDC,AGT,0.2313646227121353
AAMDC,AJAP1,0.1289746910333633
AAMDC,ALG8,0.738757312297821
AAMDC,ANKRD37,0.4395661354064941
AAMDC,AQP8,0.2313131392002105
AAMDC,ATG16L2,0.5029078722000122
AAMDC,ATP6V0E2,0.645474374294281
AAMDC,ATP6V1G2,0.1206457838416099
AAMDC,B3GALNT2,0.3027120530605316
AAMDC,B4GALNT3,0.2884389162063598
AAMDC,BMP7,0.322342574596405
AAMDC,BRINP2,0.365515649318695
AAMDC,C2CD3,0.2319134771823883
AAMDC,CACNB2,0.1971572786569595
AAMDC,CCND1,0.7090272307395935
AAMDC,CDKN1B,0.5133880972862244
AAMDC,CEBPA,0.2621291577816009
AAMDC,CHTF18,0.3520636260509491
AAMDC,CLDN9,0.1893971264362335
AAMDC,CLNS1A,0.860965371131897
AAMDC,CNTN3,0.1624073237180709
AAMDC,CNTNAP2,0.5059608817100525
AAMDC,CREB3L1,0.6212727427482605
AAMDC,CRIP1,0.4800513684749603
AAMDC,CRISP3,0.1321801394224167
AAMDC,CTTN,0.565614640712738
AAMDC,CYP2B6,0.475709319114685
AAMDC,DHCR7,0.6126078963279724
AAMDC,DQX1,0.2784010767936706
AAMDC,DUSP4,0.6891090869903564
AAMDC,EGLN2,0.2766437232494354
AAMDC,EMSY,0.5812544226646423
AAMDC,FMOD,0.3740979135036468
AAMDC,FSD1,0.2099692076444625
AAMDC,GAB2,0.3483687043190002
AAMDC,GDPD5,0.38161700963974
AAMDC,HES1,0.4741984605789184
AAMDC,HR,0.1858841478824615
AAMDC,ID2,0.4333900809288025
AAMDC,INTS4,0.6230531334877014
AAMDC,KATNAL2,0.1902593821287155
AAMDC,KCNH2,0.2012993395328521
AAMDC,KCNK1,0.5985283255577087
AAMDC,KCTD21,0.3851781785488128
AAMDC,KDM5B,0.5349249243736267
AAMDC,KIF22,0.4542635679244995
AAMDC,LDHC,0.2071925997734069
AAMDC,LRRK2,0.1696289181709289
AAMDC,MAPK15,0.4392981827259063
AAMDC,MAZ,0.5421732068061829
AAMDC,MCF2L,0.3955598473548889
AAMDC,MTMR7,0.2672688066959381
AAMDC,NADSYN1,0.478801280260086
AAMDC,NARS2,0.4219298362731933
AAMDC,NBPF1,0.4462579786777496
AAMDC,NBPF15,0.4852345883846283
AAMDC,NDUFC2,0.7727420926094055
AAMDC,NECAB3,0.4835812151432037
AAMDC,NEURL1,0.2956490218639374
AAMDC,NTM,0.3655970394611358
AAMDC,OPRD1,0.1786995232105255
AAMDC,PAAF1,0.2468693405389785
AAMDC,PAFAH1B3,0.6958131194114685
AAMDC,PAK1,0.766839325428009
AAMDC,PITX1,0.7035739421844482
AAMDC,PNPLA3,0.2204826772212982
AAMDC,PPFIA1,0.5361552238464355
AAMDC,PRDM6,0.3542202413082123
AAMDC,PTK6,0.2969252467155456
AAMDC,RAB3A,0.4063454866409302
AAMDC,RAB6A,0.6574505567550659
AAMDC,RAC3,0.4989156723022461
