u,v,weight
A1BG,ADGRL1,0.2794288992881775
A1BG,COQ6,0.1751281768083572
A1BG,COX7C,0.6655822992324829
A1BG,CSAD,0.2456943243741989
A1BG,DAPK3,0.369219034910202
A1BG,ENTPD5,0.3104001581668854
A1BG,HIVEP3,0.2836975455284118
A1BG,MPP5,0.2013846337795257
A1BG,PEX16,0.2898507118225097
A1BG,PHF1,0.1565863788127899
A1BG,PRKAG1,0.3092952966690063
A1BG,QRSL1,0.2167394161224365
A1BG,RPL19,0.6749691367149353
A1BG,RPL29,0.6612100005149841
A1BG,RPL30,0.6846573352813721
A1BG,RPL41,0.6661229729652405
A1BG,RPL8,0.6735405325889587
A1BG,RPLP0,0.6582129001617432
A1BG,RPLP1,0.6704521775245667
A1BG,RPS23,0.6790937781333923
A1BG,RPS4X,0.6637623310089111
A1BG,TMEM259,0.2040637880563736
A1BG,TNS3,0.3472311198711395
A1BG,TNS4,0.3243427574634552
A1BG,TXLNG,0.1980722248554229
A1BG,XPNPEP3,0.3141579926013946
A1BG,ZNF524,0.303435742855072
A2M,ACE,0.3723427653312683
A2M,ADGRF5,0.5300772190093994
A2M,ALPL,0.4051074385643005
A2M,AQP1,0.5482373237609863
A2M,ARRB1,0.2477752119302749
A2M,ASPH,0.3371794819831848
A2M,CALCOCO1,0.218796506524086
A2M,CCM2,0.1425854414701461
A2M,CD34,0.4944566786289215
A2M,CD81,0.4246808886528015
A2M,CLEC14A,0.4910942316055298
A2M,CLEC1A,0.4177307784557342
A2M,COLGALT1,0.2882419526576996
A2M,CPOX,0.2536745071411133
A2M,DHRS3,0.3092518746852875
A2M,DNM3,0.3065154552459717
A2M,DPYSL2,0.2898531854152679
A2M,ELOVL7,0.3009200096130371
A2M,EMCN,0.5536403656005859
A2M,ENG,0.4610765278339386
A2M,ESAM,0.5575666427612305
A2M,ETS1,0.2015953361988067
A2M,GNAI2,0.3192996382713318
A2M,GNG11,0.4997326135635376
A2M,HLX,0.3385700285434723
A2M,HSPG2,0.5131495594978333
A2M,IGFBP3,0.4584841430187225
A2M,MAP4K4,0.3156050741672516
A2M,MYO9B,0.2235109508037567
A2M,NOTCH1,0.2284663766622543
A2M,PIK3C2B,0.2573355138301849
A2M,PKN1,0.18241848051548
A2M,PLCB1,0.3404422998428345
A2M,PLCG2,0.1772626638412475
A2M,PLXNA2,0.4291388392448425
A2M,PLXND1,0.3270516693592071
A2M,PTPRB,0.4962825775146484
A2M,PTPRM,0.3023145198822021
A2M,RAB12,0.2650219202041626
A2M,RAPGEF1,0.1945105046033859
A2M,RASIP1,0.4729491472244262
A2M,S1PR1,0.4748049080371856
A2M,SLC9A3R2,0.4950757324695587
A2M,TAP2,0.182840421795845
A2M,TGFBR2,0.37840136885643
A2M,UTP14C,0.2008521556854248
A2M,VANGL1,0.2588407099246979
A4GALT,CFB,0.2944499254226684
A4GALT,CNNM3,0.2261566966772079
A4GALT,CPEB1,0.2979160845279693
A4GALT,ELP2,0.2969377636909485
A4GALT,IP6K1,0.1164790093898773
A4GALT,KIF7,0.2957195937633514
A4GALT,LRAT,0.3326016962528229
A4GALT,LRRC26,0.3064565360546112
A4GALT,MYO3B,0.2979162335395813
A4GALT,NUCB2,0.2901813685894012
A4GALT,PDZK1IP1,0.2950159907341003
A4GALT,RAB11A,0.2871991693973541
AAAS,ANXA2,0.1894210577011108
AAAS,CD63,0.1816948056221008
AAAS,COL4A6,0.1835268288850784
AAAS,EMX2,0.183526262640953
AAAS,LRRC49,0.1945801377296447
AAAS,MMP9,0.1830085963010788
AAAS,PPIB,0.1816517412662506
AAAS,PRDX1,0.1964976787567138
AAAS,TMBIM6,0.1882554590702057
AAAS,VDAC3,0.2026002407073974
AACS,ARF4,0.2372388243675232
AACS,MAFK,0.2577791512012481
AACS,MPZL1,0.2453124970197677
AACS,P4HB,0.2476783841848373
AACS,PBX1,0.2473886609077453
AACS,RRBP1,0.2584290504455566
AACS,SLC1A1,0.2430830597877502
AACS,SLC39A14,0.2553487122058868
AACS,STS,0.2872030735015869
AACS,TACSTD2,0.2627018392086029
AAGAB,CHCHD2,0.3702843189239502
AAGAB,COX5B,0.3444193303585052
AAGAB,ENSA,0.3373778760433197
