u,v,weight
A1BG,ASIC1,0.1497020423412323
A1BG,CLEC4C,0.1540766507387161
A1BG,COL10A1,0.1506992131471634
A1BG,CORIN,0.1728743314743042
A1BG,GJB2,0.1556293964385986
A1BG,GPX2,0.2127444148063659
A1BG,HS3ST3A1,0.2127441167831421
A1BG,P2RX1,0.1720765084028244
A1BG,SLC34A1,0.1497029066085815
A1BG,UPK1A,0.2127442955970764
A1BG,ZBED9,0.2127448469400406
A2M,ABCB1,0.1668445169925689
A2M,ABL2,0.5783125758171082
A2M,ACE,0.4833137691020965
A2M,ACVRL1,0.430562287569046
A2M,ADAMTS1,0.4672222137451172
A2M,ADD1,0.2599295973777771
A2M,ADGRF5,0.625350832939148
A2M,ADIPOR2,0.3986805975437164
A2M,AGFG1,0.1573556214570999
A2M,ANKMY2,0.157781645655632
A2M,APLP2,0.369613915681839
A2M,APOLD1,0.454093873500824
A2M,APP,0.5859764218330383
A2M,ARGLU1,0.3672408163547516
A2M,ARHGAP5,0.1536690592765808
A2M,ARHGEF12,0.3952096104621887
A2M,ARHGEF28,0.4360305666923523
A2M,ARHGEF7,0.2269035577774047
A2M,ARRB1,0.2745049297809601
A2M,ASS1,0.4815544486045837
A2M,ATF6B,0.1536116600036621
A2M,ATG9A,0.222532108426094
A2M,ATP11C,0.2398339509963989
A2M,ATP1A1,0.4210186898708343
A2M,ATP8A1,0.1413149982690811
A2M,ATP8B1,0.4887821078300476
A2M,ATRX,0.2808738350868225
A2M,BAZ2B,0.3088853359222412
A2M,BCAM,0.4017555713653564
A2M,BCAP29,0.3183865249156952
A2M,BMPR2,0.5403685569763184
A2M,BNIP2,0.2731918096542358
A2M,BST2,0.5122278332710266
A2M,CD46,0.2961549162864685
A2M,CD93,0.720787525177002
A2M,CDC42EP3,0.4017140865325928
A2M,CDH5,0.7636773586273193
A2M,CHSY1,0.3635214865207672
A2M,CLEC14A,0.7095916867256165
A2M,CLIC4,0.4430185258388519
A2M,CLIC5,0.2630672454833984
A2M,CMIP,0.2722439169883728
A2M,COMT,0.3206857442855835
A2M,COQ9,0.1794438064098358
A2M,CRK,0.2794546782970428
A2M,CTBP2,0.3714431822299957
A2M,CTNNBIP1,0.2812871038913727
A2M,CTTNBP2NL,0.4257400333881378
A2M,CX3CL1,0.2728693187236786
A2M,CYB5D2,0.2511612772941589
A2M,DENND5A,0.3089349567890167
A2M,DGKH,0.2518466711044311
