u,v,weight
A1BG,RPL18,0.3617750704288482
A1BG,RPL30,0.3622335493564605
A1BG,RPL41,0.3716007173061371
A1BG,RPLP1,0.3681167960166931
A1BG,RPS13,0.362480491399765
A1BG,RPS15A,0.3675794303417206
A1BG,RPS23,0.3693841695785522
A1BG,RPS28,0.3644470870494842
A1BG,RPS4X,0.3622160851955414
A1BG,SEC61B,0.3941789269447326
A2M,ABCA2,0.1479683220386505
A2M,ABL2,0.4902348816394806
A2M,ACBD5,0.1400054097175598
A2M,ACVRL1,0.5218352675437927
A2M,ADAMTS1,0.4901983141899109
A2M,ADRB2,0.1918949037790298
A2M,BCAM,0.4893416166305542
A2M,CAV1,0.6292589902877808
A2M,CD81,0.3432677686214447
A2M,CD93,0.5754587054252625
A2M,CDH5,0.6687577962875366
A2M,CEP112,0.298779547214508
A2M,CEP85L,0.1607075780630111
A2M,CLEC14A,0.6721627116203308
A2M,CLEC1A,0.3597445487976074
A2M,CLIC5,0.2964440584182739
A2M,EHD2,0.322910726070404
A2M,ENPP2,0.5350826978683472
A2M,EPAS1,0.6664230227470398
A2M,FLT1,0.5352466702461243
A2M,GATA2,0.4756653904914856
A2M,GJA4,0.4881982803344726
A2M,GJA5,0.6260846853256226
A2M,GNAI2,0.4421325922012329
A2M,HEG1,0.6346819996833801
A2M,HHEX,0.4217391908168793
A2M,HRH1,0.4258142411708832
A2M,ICAM4,0.4083535969257355
A2M,IFI27,0.4915536046028137
A2M,IFITM1,0.4326347112655639
A2M,ITGA1,0.1397803574800491
A2M,ITGA9,0.515807032585144
A2M,JAG1,0.6527002453804016
A2M,JAM2,0.5973187685012817
A2M,KCTD12,0.6540080308914185
A2M,LEPR,0.3578216731548309
A2M,LIMS2,0.5541524887084961
A2M,NES,0.3147530257701874
A2M,NUDT14,0.3682730793952942
A2M,PDGFD,0.179532915353775
A2M,PECAM1,0.6882005929946899
A2M,PKD2,0.2410115152597427
A2M,PLPP1,0.7020053863525391
A2M,PLS3,0.3568705022335052
A2M,PPP1R14A,0.5401079654693604
A2M,PTPRB,0.6717199087142944
A2M,RAMP2,0.6415690183639526
A2M,SLC9A3R2,0.6671680808067322
A2M,STON1,0.3736593127250671
A2M,SULF1,0.5187406539916992
A2M,SWAP70,0.3995817899703979
A2M,TACC1,0.2447848469018936
A2M,TXNIP,0.2735557556152344
A2M,VIM,0.4261772334575653
A4GALT,ARNT,0.139674112200737
A4GALT,BMP2,0.3610870242118835
A4GALT,BMP4,0.3107709288597107
A4GALT,DOC2B,0.3458457589149475
A4GALT,GPR161,0.3458090424537658
A4GALT,HOXB9,0.2919105589389801
A4GALT,HOXD1,0.3479200303554535
A4GALT,IGFBP4,0.3042346835136413
A4GALT,PCDHAC2,0.2955584824085235
A4GALT,SOX17,0.3018803298473358
A4GALT,SPARCL1,0.3481303751468658
AAAS,COX5B,0.1973830163478851
AAAS,MGST1,0.21298648416996
AAAS,NDUFB9,0.192908838391304
AAAS,RPL15,0.1968334019184112
AAAS,RPL36,0.1916983276605606
AAAS,RPL37A,0.1952996551990509
AAAS,RPS17,0.1935517787933349
AAAS,SUMO2,0.1938787549734115
AAAS,TSPO,0.1917647719383239
AAAS,UQCRQ,0.1948291212320327
AACS,CD24,0.3368310332298279
AACS,DSP,0.3269241452217102
AACS,FXYD3,0.3204599320888519
AACS,ITPR2,0.327136218547821
AACS,KRT15,0.3318918347358703
AACS,MARCKSL1,0.356969803571701
AACS,RPL26,0.3193302154541015
AACS,RPL37,0.3194258213043213
AACS,SOX9,0.3178390860557556
AACS,TRPS1,0.3280792832374573
AADAC,AGPAT4,0.1337220817804336
AADAC,ALDH1A2,0.3591282367706299
AADAC,ART5,0.3534117937088012
AADAC,BDKRB2,0.4081534743309021
AADAC,BTBD8,0.1710690408945083
AADAC,CSPG4,0.3534118831157684
AADAC,CTSK,0.4646553695201874
AADAC,DBX2,0.4081533551216125
AADAC,DPP4,0.0912001281976699
AADAC,GAS1,0.2647075951099396
AADAC,GREM1,1.0
AADAC,HHATL,1.0
AADAC,MAB21L1,0.2497436255216598
AADAC,NECAB1,0.5773488283157349
AADAC,PCDHB16,0.2884734570980072
AADAC,PDE1A,0.3534196615219116
AADAC,PLA2G2A,0.6667195558547974
AADAC,POLE2,0.2670278549194336
AADAC,TMEM38B,0.1647584736347198
AADAC,UCHL1,0.3534118831157684
AADAC,USP44,0.1662208586931228
AADAT,AFF2,0.2352644056081771
AADAT,CACNA1E,0.3331715166568756
AADAT,CDH8,0.2352644354104995
AADAT,COL10A1,0.3901140391826629
AADAT,COL1A1,0.2569239139556885
AADAT,COL1A2,0.2446594834327697
AADAT,FN1,0.2655393183231354
AADAT,HOXA13,0.333171397447586
AADAT,LDHC,0.2352638840675354
AADAT,MXRA5,0.3186518251895904
AADAT,POU3F3,0.3331714570522308
AADAT,SPARC,0.2514242231845855
AAGAB,BRK1,0.2046218961477279
AAGAB,CHCHD2,0.2063422054052353
AAGAB,ERH,0.2317608594894409
AAGAB,HMGN1,0.2142002135515213
AAGAB,LSM4,0.2065218240022659
AAGAB,MYL12B,0.2286908328533172
AAGAB,PFN1,0.2073408216238021
AAGAB,PKM,0.2063505500555038
AAGAB,SF3B6,0.2046827673912048
AAGAB,SRP9,0.2061648964881897
AAK1,B2M,0.1404212862253189
AAK1,CALM1,0.1383798271417617
AAK1,FERMT2,0.1302812099456787
AAK1,GCKR,0.1454886794090271
AAK1,NPPC,0.1419224292039871
AAK1,SH3BGRL3,0.1426059752702713
AAK1,SIX4,0.149043932557106
AAK1,TNC,0.1343742609024047
AAK1,YWHAB,0.1388507187366485
AAK1,ZFP36L2,0.1401323229074478
AAMDC,CD59,0.4399272501468658
AAMDC,DSTN,0.4618455767631531
AAMDC,GABARAP,0.4468146860599518
AAMDC,H3F3A,0.4424556195735931
AAMDC,MIF,0.4469883143901825
AAMDC,RPL15,0.4403304755687713
AAMDC,RPL35,0.4408147633075714
AAMDC,RPL37,0.4442857503890991
AAMDC,RPL37A,0.4475527703762054
AAMDC,SLPI,0.449520468711853
AAMP,ERH,0.312143862247467
AAMP,H3F3A,0.3206602036952972
AAMP,MIF,0.3124500215053558
AAMP,MYL6,0.3245866894721985
AAMP,NCL,0.3049728274345398
AAMP,PTMA,0.3133058845996856
AAMP,RPL15,0.3049251735210418
AAMP,RPL35,0.3066400587558746
AAMP,SERF2,0.3048318028450012
AAMP,TMED2,0.3083162307739258
AANAT,ADGRB1,0.7071527242660522
