u,v,weight
A1BG,GPX4,0.2907213866710663
A1BG,MIF,0.3067372441291809
A1BG,OST4,0.3082475960254669
A1BG,RPL29,0.3043990135192871
A1BG,RPL32,0.3093726634979248
A1BG,RPL36,0.2960758805274963
A1BG,RPL41,0.312583714723587
A1BG,RPLP1,0.3343083262443542
A1BG,RPS24,0.2929541170597076
A1BG,SERF2,0.3188225626945495
A2M,ADAMTS1,0.5419688820838928
A2M,ADGRL2,0.3334932029247284
A2M,AVPR1A,0.4986743032932281
A2M,CAV1,0.5704554319381714
A2M,COL4A1,0.4928279221057892
A2M,CPE,0.4826155304908752
A2M,EOGT,0.173000156879425
A2M,FADS3,0.2182455360889434
A2M,IGFBP7,0.5433039665222168
A2M,LSMEM1,0.1652803122997284
A2M,MCAM,0.4924339950084686
A2M,MEF2C,0.3896234929561615
A2M,MSN,0.3475053012371063
A2M,PLXND1,0.30780890583992
A2M,PROCR,0.2325743585824966
A2M,RASAL2,0.216928631067276
A2M,RFTN1,0.1850241273641586
A2M,SCARF1,0.2021755129098892
A2M,SCRN1,0.1597339212894439
A2M,SPARCL1,0.5023207068443298
A2M,SPRY2,0.2056465744972229
A2M,TACC1,0.3592444062232971
A2M,TBX2,0.487777978181839
A2M,TINAGL1,0.4848824739456177
A2M,TMEM47,0.2729766964912414
A2M,XAF1,0.2323607802391052
A4GALT,COL6A2,0.2425397932529449
A4GALT,COL6A3,0.2393589466810226
A4GALT,FAM107A,0.2549831867218017
A4GALT,ID3,0.2637155950069427
A4GALT,IGDCC4,0.2471865266561508
A4GALT,IGFBP5,0.2374836951494217
A4GALT,IGFBP7,0.2496411949396133
A4GALT,LAMA4,0.2385237663984298
A4GALT,MMP14,0.2379846274852752
A4GALT,SPARCL1,0.2749387621879577
AAAS,ARF1,0.1729135364294052
AAAS,CD151,0.1746545583009719
AAAS,MGST1,0.1679409295320511
AAAS,POMP,0.1640203893184662
AAAS,PPIA,0.1784061342477798
AAAS,PTMA,0.1735334396362304
AAAS,RNF7,0.1669983565807342
AAAS,RPN1,0.1638261079788208
AAAS,SUMO2,0.1679361760616302
AAAS,UQCR11,0.1630739867687225
AACS,FLNB,0.198516771197319
AACS,GLUL,0.2017587423324585
AACS,H3F3A,0.1910987198352813
AACS,HIST2H4B,0.1146131008863449
AACS,MIF,0.193094789981842
AACS,SCP2,0.1958540081977844
AACS,SH3BGRL,0.2052110731601715
AACS,SRP9,0.1989867687225341
AACS,TMBIM6,0.1996793895959854
AACS,TSPAN13,0.1946002095937729
AACS,XBP1,0.2158893942832946
