u,v,weight
A1BG,CHCHD2,0.4117709696292877
A1BG,COX8A,0.4107954800128937
A1BG,EEF1D,0.4349991083145141
A1BG,MRPS21,0.4173857569694519
A1BG,PPIA,0.4158067405223846
A1BG,RPL11,0.4135205447673797
A1BG,RPL22,0.4169177412986755
A1BG,RPLP1,0.4119510352611542
A1BG,RPS13,0.4104237258434295
A1BG,UQCRH,0.4261665344238281
A2M,ACACB,0.4959606230258941
A2M,ADAM15,0.5913430452346802
A2M,ADAMTS1,0.6673809289932251
A2M,ADD1,0.3926217257976532
A2M,AQP1,0.695612370967865
A2M,ATP11C,0.3752607405185699
A2M,BMPR2,0.721196174621582
A2M,CAV1,0.6727265119552612
A2M,CD34,0.6614278554916382
A2M,CDH13,0.6425715088844299
A2M,CDH5,0.7614460587501526
A2M,CDS2,0.3576057553291321
A2M,CHD9,0.4288593530654907
A2M,DHX33,0.4850004017353058
A2M,EGFL7,0.6966965794563293
A2M,ELF4,0.3882513344287872
A2M,ELN,0.4632758796215057
A2M,EML3,0.3193797171115875
A2M,ENG,0.7448872327804565
A2M,EPAS1,0.6464040875434875
A2M,ESAM,0.7129082083702087
A2M,ESYT1,0.3931951820850372
A2M,FAM107A,0.6278698444366455
A2M,FERMT2,0.4767680764198303
A2M,FES,0.5157099962234497
A2M,FGD5,0.6710060834884644
A2M,GNAI1,0.5531333088874817
A2M,GPRC5B,0.4682812988758087
A2M,HEG1,0.7659811973571777
A2M,HLA-A,0.5516037940979004
A2M,HLA-B,0.5737690925598145
A2M,HLA-E,0.6030696034431458
A2M,HYAL2,0.7180941700935364
A2M,IFI27,0.8132269978523254
A2M,IFI6,0.6125937104225159
A2M,IFITM1,0.6621206998825073
A2M,IFNGR1,0.4033065438270569
A2M,ITGA6,0.7366272211074829
A2M,KLF9,0.4050402641296386
A2M,LEPR,0.675123929977417
A2M,LEPROT,0.5815760493278503
A2M,LPAR6,0.4728027284145355
A2M,MEF2C,0.5868118405342102
A2M,MFSD14A,0.3131719827651977
A2M,MSN,0.6323496103286743
A2M,MTUS1,0.5419363975524902
A2M,NAV1,0.4655474126338959
A2M,PECAM1,0.8123472929000854
A2M,PLCB1,0.4484086632728576
A2M,PLSCR1,0.563952624797821
A2M,PODXL,0.7885282635688782
A2M,PPT2,0.3954224586486816
A2M,PTPN12,0.5994055271148682
A2M,PTPRB,0.7412428855895996
A2M,RABGAP1,0.3980548679828644
A2M,RAMP2,0.7861921787261963
A2M,RAPGEF3,0.4423247277736664
A2M,RAPGEF5,0.624505877494812
A2M,RCN1,0.6000751852989197
A2M,RUNX1T1,0.5217700600624084
A2M,S1PR1,0.725590705871582
A2M,SEC14L1,0.5792751312255859
A2M,SENP1,0.3638480305671692
A2M,SGCB,0.4364816844463348
A2M,SLC44A2,0.4511267840862274
A2M,SPTBN1,0.7411800622940063
A2M,SRP14,0.7255860567092896
A2M,ST6GALNAC3,0.552463710308075
A2M,SYNPO,0.581925094127655
A2M,TACC1,0.5868058800697327
A2M,TCF12,0.321914792060852
A2M,TCF7L2,0.4442954957485199
A2M,THSD7A,0.6893072724342346
A2M,TMEM173,0.4892717599868774
A2M,TMEM245,0.3743433654308319
A2M,TNS2,0.5152490735054016
A2M,U2AF1,0.3512374758720398
A2M,UTRN,0.5760351419448853
A2M,VIM,0.680690348148346
A2M,VWF,0.604270339012146
A2M,XAF1,0.4053593873977661
A4GALT,BACE1,0.4797740280628204
A4GALT,C1QTNF2,0.4432903528213501
A4GALT,CBLN4,0.4384841620922088
A4GALT,DKK3,0.4827814400196075
A4GALT,EHD2,0.4364460408687591
A4GALT,FN1,0.530961275100708
A4GALT,GSN,0.4530209600925445
A4GALT,IGFBP7,0.4183095693588257
A4GALT,SMPDL3A,0.3333368599414825
A4GALT,SPARC,0.4461496472358703
A4GALT,UCHL1,0.4289051294326782
A4GNT,AGPAT2,0.3840577602386474
A4GNT,AIF1L,0.577968418598175
A4GNT,ARHGAP4,0.3358173966407776
A4GNT,ARL4D,0.5051886439323425
A4GNT,ASPHD1,0.7076718807220459
A4GNT,ASS1,0.7113656401634216
A4GNT,ATP13A3,0.5773351788520813
A4GNT,ATP2B1,0.4651094377040863
A4GNT,CARM1,0.5790836811065674
A4GNT,CBFA2T3,0.577968418598175
A4GNT,CLIC5,0.3767604231834411
A4GNT,CTTNBP2NL,0.5656143426895142
A4GNT,CXCL12,0.9019312262535096
A4GNT,DDX11,0.4263277053833008
A4GNT,DRAM1,0.4855657815933227
A4GNT,EED,0.3801695704460144
A4GNT,EEF2K,0.3848040997982025
A4GNT,EPHA4,0.5483805537223816
A4GNT,EXOC6,0.6916906237602234
A4GNT,EXOSC9,0.3530547022819519
A4GNT,F8,0.5514044165611267
A4GNT,FABP4,0.8720452189445496
A4GNT,FBLN5,0.937555968761444
A4GNT,FBN1,0.6138508915901184
A4GNT,FBXO5,0.4072715640068054
A4GNT,FOXO4,0.2866008877754211
A4GNT,FUT8,0.5698583126068115
A4GNT,FZD6,0.6399437785148621
A4GNT,FZD8,0.7079548239707947
A4GNT,GJA5,0.8465240001678467
A4GNT,GPC2,1.0
A4GNT,GPSM2,0.4465034604072571
A4GNT,HABP4,0.4072715044021606
A4GNT,HCRTR1,1.0
A4GNT,HERC3,0.4363676011562347
A4GNT,ICAM2,0.7325798273086548
A4GNT,IFI27L1,0.3926433324813843
A4GNT,IFIH1,0.5345883369445801
A4GNT,IFNAR1,0.3869194388389587
A4GNT,IGSF3,0.5169310569763184
A4GNT,JAG2,0.7718989253044128
A4GNT,KCNJ2,0.9501412510871888
A4GNT,KCNN3,0.8540844917297363
A4GNT,KCNT2,1.0
A4GNT,KCTD12,0.8169854879379272
A4GNT,KPNA2,0.5726640224456787
A4GNT,LAP3,0.5936027765274048
A4GNT,LIN9,0.3767603933811188
A4GNT,LTBP4,0.5198450088500977
A4GNT,LURAP1,0.7076719403266907
A4GNT,LYL1,0.4995962381362915
A4GNT,MARK4,0.3521426320075989
A4GNT,MET,0.7159308195114136
A4GNT,MRS2,0.328313261270523
A4GNT,MSANTD4,0.4718815982341766
A4GNT,MX1,0.4250386953353882
A4GNT,NFKB2,0.4923816919326782
A4GNT,NMUR2,1.0
A4GNT,OGG1,0.4718815386295318
A4GNT,PCSK5,0.7577376365661621
A4GNT,PDE12,0.3853105902671814
A4GNT,PDZD2,0.7079548239707947
A4GNT,PELI2,0.2866008877754211
A4GNT,PLLP,0.848972499370575
A4GNT,PNPT1,0.3817242383956909
A4GNT,PPARG,0.8341907262802124
A4GNT,PPM1L,0.3521426618099212
A4GNT,RCAN1,0.6467787623405457
A4GNT,RIPK3,0.3521426022052765
A4GNT,RNF168,0.3643829226493835
A4GNT,RPS6KA3,0.520539402961731
A4GNT,SAP30L,0.2996743321418762
A4GNT,SCN4A,1.0
A4GNT,SEZ6L2,0.7076719403266907
A4GNT,SLC25A20,0.4824728965759277
A4GNT,SLC9C1,1.0
A4GNT,SPRED3,0.5773449540138245
A4GNT,SPRY3,0.9501412510871888
A4GNT,STMN1,0.6251865029335022
A4GNT,SYNJ1,0.3646507263183594
A4GNT,SYNJ2BP,0.6036828756332397
A4GNT,TAP1,0.3905332684516907
A4GNT,TDRD7,0.4072716236114502
A4GNT,TEX14,0.7076718807220459
A4GNT,TLN2,0.6674363017082214
A4GNT,TM4SF1,0.8832144737243652
A4GNT,TMEM30A,0.625268816947937
A4GNT,TMEM94,0.4368747770786285
A4GNT,TRDMT1,0.3774649798870086
A4GNT,TRIM7,0.5773451328277588
A4GNT,TRIP11,0.4225180149078369
A4GNT,TSHZ3,0.6674363017082214
A4GNT,TSPAN2,0.7721635103225708
A4GNT,USP32,0.3921386897563934
A4GNT,VIP,0.7076718807220459
A4GNT,WARS,0.5847665667533875
A4GNT,WNT2B,0.4465034604072571
A4GNT,ZFYVE27,0.3379786312580108
A4GNT,ZNF507,0.4471558034420013
A4GNT,ZNF816,0.5773449540138245
A4GNT,ZSCAN26,0.2866010069847107
A4GNT,ZSCAN30,0.4072716236114502
A4GNT,ZW10,0.5552887916564941
AAAS,B4GALT6,0.3717923760414123
AAAS,BUB1B,0.3717923760414123
AAAS,CLSPN,0.3169270753860473
AAAS,HECW2,0.3379572331905365
AAAS,LRP8,0.3917825818061828
AAAS,PDXP,0.3717923760414123
AAAS,PIWIL1,0.3717923760414123
AAAS,QRFPR,0.3717923760414123
AAAS,RAD51AP1,0.3749790787696838
AAAS,TUBG1,0.366371601819992
AACS,CDON,0.3745716512203216
AACS,GSDMB,0.3647212386131286
AACS,HIST1H4I,0.3647212386131286
AACS,INTS9,0.3042652308940887
AACS,KLC3,0.3467470407485962
AACS,LRFN4,0.4201355874538421
AACS,NRG2,0.6416509747505188
AACS,PRRT2,0.4176661074161529
AACS,SLURP1,0.6416509747505188
AACS,SPTBN4,0.4502036869525909
AACS,USP6,0.3647212386131286
AACS,ZFP82,0.2517888247966766
AACS,ZNF7,0.2999869287014007
AADAT,ABCC6,1.0
AADAT,CBX8,0.4465005397796631
AADAT,DUSP13,1.0
AADAT,DUSP19,0.376758337020874
AADAT,FASTKD3,0.4072708487510681
AADAT,HSF4,0.4465006589889526
AADAT,NXT2,0.3470619916915893
AADAT,SBK1,0.4072708487510681
AADAT,TBCEL,0.3521420359611511
AADAT,TOP2A,0.4072708487510681
AAGAB,DNAJB4,0.3292076587677002
AAGAB,HEBP1,0.3317964673042297
AAGAB,HMGB1,0.3227415084838867
AAGAB,HOXC10,0.3195442259311676
AAGAB,NFIC,0.3229374885559082
AAGAB,PRDX3,0.322717547416687
AAGAB,QDPR,0.3219316899776459
AAGAB,SLC15A2,0.3858129978179931
AAGAB,SLC39A6,0.3302118480205536
AAGAB,SNRPE,0.3172163069248199
AAK1,BTG1,0.2070711106061935
AAK1,CD3E,0.2051596194505691
AAK1,GPR183,0.291698008775711
AAK1,IL7R,0.2154843211174011
AAK1,ITK,0.2185672521591186
AAK1,KIFC1,0.2405220419168472
AAK1,MBNL1,0.1935794353485107
AAK1,PPP2R5C,0.2276882082223892
AAK1,RANBP3,0.1919681131839752
AAK1,TLR6,0.2405220419168472
AAMDC,MRPS21,0.5190746784210205
AAMDC,NUCKS1,0.5250071883201599
AAMDC,RPL11,0.5206695795059204
AAMDC,RPL29,0.5260937213897705
AAMDC,RPL35A,0.5244150161743164
AAMDC,RPL36A,0.5252795815467834
AAMDC,RPS15,0.5240492820739746
AAMDC,RPS18,0.5187712907791138
AAMDC,RPS27A,0.5162396430969238
AAMDC,RPS28,0.5164890885353088
AAMP,CD46,0.4938039183616638
AAMP,COX7A2,0.447338730096817
AAMP,DYNLL1,0.4500180780887604
AAMP,JTB,0.4666287302970886
AAMP,MED6,0.3053182959556579
AAMP,MGST3,0.4470162093639374
AAMP,PERP,0.4462573826313019
AAMP,PRDX1,0.4512924551963806
AAMP,PRDX5,0.4468420147895813
AAMP,TMEM59,0.4576650559902191
AAMP,TMEM9,0.4898316860198974
AAMP,ZNF444,0.4120917320251465
AAR2,CACNB4,0.3295893371105194
AAR2,CDC45,0.3295913934707641
AAR2,CST6,0.3557855784893036
AAR2,FANCC,0.3467119932174682
AAR2,LRP8,0.3295910060405731
AAR2,ORM2,0.329588919878006
AAR2,RAD51,0.3295913934707641
AAR2,SPIRE2,0.3295893371105194
AAR2,STK33,0.3295893371105194
AAR2,STOML3,0.3295893371105194
AARS,C15orf48,0.2903705537319183
AARS,DPYSL2,0.2824603021144867
AARS,GMPPA,0.2873579561710357
AARS,ID4,0.270929217338562
AARS,KCNS3,0.272702544927597
AARS,LMF1,0.2564175426959991
AARS,SLC4A3,0.3121656775474548
AARS,STARD9,0.316978394985199
AARS,VAMP7,0.2634601891040802
AARS,ZNF676,0.2675321400165558
AARS2,BRINP1,0.3980189561843872
AARS2,CCDC134,0.4465017020702362
AARS2,CHRNA10,0.4464993774890899
AARS2,FDXR,0.3424950838088989
AARS2,FHOD3,0.4465019106864929
AARS2,GSK3A,0.3424950838088989
AARS2,NAIF1,0.3341609835624695
AARS2,NR6A1,0.3341610133647918
AARS2,PAH,0.4464993774890899
AARS2,RGS20,0.4465017020702362
AARSD1,DSPP,0.5005160570144653
AARSD1,EYA2,0.5005160570144653
AARSD1,GPD1,0.3502241969108581
AARSD1,GSPT2,0.3502242565155029
AARSD1,LILRA4,0.3502241969108581
AARSD1,LIPT1,0.3511086404323578
AARSD1,NEB,0.5005160570144653
AARSD1,PLA2G7,0.3502241969108581
AARSD1,SLC2A5,0.3502241969108581
AARSD1,SLC6A12,0.5005160570144653
AASDHPPT,AZGP1,0.3069773018360138
AASDHPPT,DCXR,0.3192302286624908
AASDHPPT,EXOSC4,0.3112839758396148
AASDHPPT,FIG4,0.2662986516952514
AASDHPPT,GAMT,0.357327401638031
AASDHPPT,OXLD1,0.3088307082653045
AASDHPPT,PHB,0.3363181352615356
AASDHPPT,RPS17,0.315869003534317
AASDHPPT,SAPCD2,0.3217158317565918
AASDHPPT,TMEM98,0.3288673460483551
AASDHPPT,UQCRQ,0.3306446373462677
AASS,AMPH,0.5046179890632629
AASS,BRMS1L,0.2318833917379379
AASS,CEP131,0.4688808023929596
AASS,CRKL,0.3165106773376465
AASS,FGFR4,0.5334835052490234
AASS,FKBP4,0.4136550724506378
AASS,GSC,0.4000835716724396
AASS,IL24,0.3824186325073242
AASS,NAGPA,0.2858354151248932
AASS,NBPF3,0.3089894950389862
AASS,PLEKHA7,0.5956818461418152
AASS,PNMT,0.7568714618682861
AASS,PTGES3,0.4907150566577911
AASS,RCE1,0.3112585842609405
AASS,TEN1,0.4341939687728882
AASS,UBXN2B,0.3568827211856842
AASS,USP18,0.3214279413223266
AASS,ZNF627,0.3574538826942444
AATF,ARHGEF10,0.3152160048484802
AATF,CSPG5,0.2940120697021484
AATF,EPN3,0.2896115183830261
AATF,HMGA2,0.2717893421649933
AATF,MMP25,0.2789974212646484
AATF,PARP1,0.2905844151973724
AATF,PTPRF,0.2765480875968933
AATF,SULT2B1,0.2789975702762604
AATF,SYP,0.320111334323883
AATF,ZNF573,0.3675442039966583
AATK,CHST1,0.4226646721363067
AATK,FRMPD2,0.4464995265007019
AATK,HOXC8,0.4101479649543762
AATK,MED22,0.5358349680900574
AATK,MYCN,0.4465036988258362
AATK,NOS2,0.4465036988258362
AATK,RAPSN,0.4465003609657287
AATK,TCEAL5,0.4464992582798004
AATK,ZNF618,0.4916743338108063
AATK,ZNF711,0.4465036988258362
ABAT,ARC,0.4659169018268585
ABAT,CHST8,0.5255118608474731
ABAT,CYP26A1,0.5899946093559265
ABAT,CYP4F8,0.4862124025821686
ABAT,EBF4,0.474368542432785
ABAT,FHL2,0.5275200009346008
ABAT,FSCN3,0.5899946093559265
ABAT,HSPB8,0.536888062953949
ABAT,PDK4,0.4676795601844787
