u,v,weight
A1BG,ARPC1B,0.6002978682518005
A1BG,GUK1,0.6359333992004395
A1BG,KLK6,0.5999683141708374
A1BG,OST4,0.636174201965332
A1BG,RPL27,0.6088183522224426
A1BG,RPL28,0.6061824560165405
A1BG,RPL36,0.6032114028930664
A1BG,RPL38,0.6051745414733887
A1BG,SERF2,0.6142648458480835
A1BG,SERP1,0.6197593212127686
A1BG,TNNC2,0.2138758897781372
A1CF,HIST1H1A,0.2381254881620407
A1CF,HIST1H4C,0.1722441166639328
A1CF,HIST2H2AC,0.2312530577182769
A1CF,KIAA0319,0.2669034004211426
A1CF,PMFBP1,0.163742259144783
A1CF,PNMA3,0.1819797307252884
A1CF,RIPPLY3,0.181991308927536
A1CF,STOX1,0.2289768159389495
A1CF,TBCCD1,0.2291940748691558
A1CF,TEC,0.1260930895805359
A1CF,VIL1,0.3012236058712005
A1CF,ZNF501,0.1406171470880508
A2M,ACVRL1,0.417493611574173
A2M,ADGRF5,0.4678212106227875
A2M,APOLD1,0.4521251022815704
A2M,BTNL9,0.382348895072937
A2M,CD93,0.5181498527526855
A2M,CDH5,0.5059199929237366
A2M,CEP112,0.3554907143115997
A2M,CLDN5,0.5073931813240051
A2M,CLIC5,0.2255625873804092
A2M,COL4A1,0.5003330111503601
A2M,COL4A2,0.505002498626709
A2M,CSGALNACT1,0.3033449351787567
A2M,DYSF,0.2626581192016601
A2M,EGFL7,0.5026572942733765
A2M,ESAM,0.5227857232093811
A2M,FLT1,0.3378152847290039
A2M,FMNL3,0.2454159408807754
A2M,FRMD4A,0.2498861402273178
A2M,HEY1,0.3045883774757385
A2M,HOXB7,0.3314120173454284
A2M,HOXD9,0.2967057228088379
A2M,ICAM2,0.5008274912834167
A2M,IGFBP7,0.5172953009605408
A2M,ITGA9,0.2166587859392166
A2M,KLHL5,0.2065987735986709
A2M,KSR1,0.1674432605504989
A2M,MEF2C,0.2998351156711578
A2M,NRP1,0.4525210857391357
A2M,PECAM1,0.6017566919326782
A2M,PLXND1,0.262728601694107
A2M,PTPRM,0.4395844042301178
A2M,RBPMS,0.3881647884845733
A2M,RIMKLB,0.3607529997825622
A2M,STOM,0.462851881980896
A2M,SYNPO,0.3857488632202148
A2M,TCF4,0.5590909719467163
A2M,TNS2,0.3004587888717651
A2M,UGCG,0.3438867926597595
A2M,WDFY3,0.1391342431306839
A2M,ZNF626,0.1488559395074844
A2ML1,ANXA2,0.4828197658061981
A2ML1,CDKN2A,0.469703197479248
A2ML1,CKB,0.3305777609348297
A2ML1,CST6,0.4552333354949951
A2ML1,DNAH11,0.2307440042495727
A2ML1,HIST1H4F,0.2980090379714966
A2ML1,KLK6,0.5598651170730591
A2ML1,KLK7,0.4524222910404205
A2ML1,KRT17,0.4619230628013611
A2ML1,KRT6A,0.3417128026485443
A2ML1,LAMB3,0.5363171100616455
A2ML1,PI3,0.501605212688446
A2ML1,S100A14,0.5218221545219421
A2ML1,SCNN1D,0.2223047614097595
A2ML1,SYNGR2,0.4762400984764099
A2ML1,TPST1,0.4904936850070953
A2ML1,TSLP,0.2074727863073349
A4GALT,ATP1A1,0.2727029323577881
A4GALT,BIK,0.2710987627506256
A4GALT,CYB5R3,0.271073430776596
A4GALT,GJB3,0.2861858308315277
A4GALT,IRF6,0.2831637561321258
A4GALT,KRT6B,0.2740546762943268
A4GALT,LY6G6C,0.1665484011173248
A4GALT,MAFB,0.3213890492916107
A4GALT,PERP,0.2694791555404663
A4GALT,SH3PXD2A,0.2718471884727478
A4GALT,WFDC2,0.2781436443328857
AAAS,ALDOA,0.3692380487918854
AAAS,BSG,0.3650964200496673
AAAS,CALU,0.368825227022171
AAAS,CD9,0.3695522844791412
AAAS,EPCAM,0.3753671646118164
AAAS,HSP90AB1,0.3663115203380584
AAAS,MYL12B,0.3815273344516754
AAAS,PKM,0.3671172857284546
AAAS,PSMB5,0.365433394908905
AAAS,TPI1,0.3726197779178619
AACS,COX4I1,0.5054203867912292
AACS,HOOK2,0.5042304992675781
AACS,PCBP1,0.510744035243988
AACS,RPL11,0.5040368437767029
AACS,RPL21,0.5023979544639587
AACS,RPL30,0.5077669620513916
AACS,RPS16,0.5035112500190735
AACS,RPS21,0.5062773823738098
AACS,RPS27A,0.5202654600143433
AACS,UQCRH,0.5084537863731384
AADAC,BCAS1,0.3010134696960449
AADAC,CHRDL1,0.4816426336765289
AADAC,CLEC3B,0.468312919139862
AADAC,DLK1,0.4308787286281585
AADAC,FAM50B,0.1550279557704925
AADAC,FOXF1,0.2662453651428222
AADAC,GALNT16,0.4254592359066009
AADAC,GDA,0.3484769165515899
AADAC,GPC3,0.4678787291049957
AADAC,IGFBP6,0.5192300081253052
AADAC,ITIH5,0.4769492149353027
AADAC,LGALS14,0.4223214983940124
AADAC,MAGEE1,0.1806465238332748
AADAC,MYOC,0.5978941917419434
AADAC,NPY2R,0.5978941917419434
AADAC,PLA2G2A,0.6062427759170532
AADAC,PLAC9,0.4413908421993255
AADAC,PLCL2,0.1265093833208084
AADAC,PLPPR2,0.216342806816101
AADAC,RAB36,0.3770425021648407
AADAC,SCARA5,0.4349768161773681
AADAC,WNK3,0.2264221906661987
AADAC,ZFYVE26,0.1850768476724624
AADAC,ZNF155,0.2126158326864242
AADAT,CHEK1,0.2567365765571594
AADAT,CKLF,0.2426437884569168
AADAT,MRPL12,0.2440031915903091
AADAT,RBP1,0.2329730987548828
AADAT,RBP2,0.2624917924404144
AADAT,RDX,0.2322471290826797
AADAT,SERPINH1,0.230451762676239
AADAT,TIMM8B,0.2305171936750412
AADAT,TOMM40,0.2307258248329162
AADAT,UCHL1,0.2319174110889434
AAGAB,ARF1,0.6441395282745361
AAGAB,MYL12B,0.6432811617851257
AAGAB,NDUFAB1,0.6564010977745056
AAGAB,PRDX2,0.6453859806060791
AAGAB,SDHD,0.6464057564735413
AAGAB,SPCS2,0.6436096429824829
AAGAB,SPINT2,0.651846170425415
AAGAB,SSR3,0.6436905264854431
AAGAB,TUFM,0.6452833414077759
AAGAB,WDR83OS,0.6443353295326233
AAK1,ARPC2,0.3626361489295959
AAK1,CSTB,0.3672228753566742
AAK1,EIF1,0.3689880967140198
AAK1,FTH1,0.3654266893863678
AAK1,HEBP2,0.3705827891826629
AAK1,RNF7,0.3652654886245727
AAK1,SEC61B,0.3631347417831421
AAK1,SERF2,0.3635335564613342
AAK1,SERP1,0.3636280298233032
AAK1,YBX1,0.3631080687046051
AAMDC,ARF1,0.6169205904006958
AAMDC,CALM2,0.6422935724258423
AAMDC,CNIH4,0.6460131406784058
AAMDC,DYNLL1,0.6208616495132446
AAMDC,GNB2,0.61602383852005
AAMDC,H3F3A,0.6215599179267883
AAMDC,MRPL51,0.6198871731758118
AAMDC,MYL12A,0.6270236372947693
AAMDC,MYL12B,0.6300512552261353
AAMDC,RTN4,0.6295484900474548
