u,v,weight
A1BG,CALD1,0.4207057058811188
A1BG,COL1A1,0.4125830829143524
A1BG,COL1A2,0.4233506917953491
A1BG,COL3A1,0.4085793495178222
A1BG,COL5A1,0.4069820046424866
A1BG,COL5A2,0.4115682542324066
A1BG,LGALS1,0.4706310033798218
A1BG,LURAP1,0.1352664232254028
A1BG,PPIC,0.4126767218112945
A1BG,SPARC,0.4107497334480285
A1BG,TPM4,0.4110864102840423
A2M,ABCB1,0.2972584664821625
A2M,ADGRF5,0.5351426601409912
A2M,APOLD1,0.3852643966674804
A2M,BCAM,0.4532645344734192
A2M,BMPR2,0.3637177348136902
A2M,CAV1,0.5399188995361328
A2M,CDH13,0.300676017999649
A2M,CDH5,0.5317957401275635
A2M,CDHR3,0.1924000084400177
A2M,CLEC14A,0.5452064871788025
A2M,DPYSL2,0.2841034829616546
A2M,EGFL7,0.5287535190582275
A2M,EOGT,0.3247551321983337
A2M,EPAS1,0.4770533442497253
A2M,ESAM,0.6035826206207275
A2M,ETS1,0.3531769216060638
A2M,FES,0.2121065557003021
A2M,GNAI1,0.254424512386322
A2M,GNAZ,0.20232455432415
A2M,GNG11,0.5987868309020996
A2M,GPRC5B,0.2781848013401031
A2M,HLX,0.2748613953590393
A2M,ID1,0.4609435796737671
A2M,IFITM1,0.478983998298645
A2M,IFITM3,0.5276994109153748
A2M,IL4R,0.1867905110120773
A2M,JAG2,0.4360540211200714
A2M,MSN,0.4008348286151886
A2M,MSX1,0.3879014551639557
A2M,NDRG4,0.1816071420907974
A2M,NES,0.3431688547134399
A2M,NODAL,0.2522977590560913
A2M,NOTCH4,0.4463295340538025
A2M,PGM5,0.1927118152379989
A2M,PLPP1,0.5226513147354126
A2M,PPT2,0.1565165519714355
A2M,PROCR,0.2879537940025329
A2M,PROS1,0.3021229207515716
A2M,RAMP2,0.5756228566169739
A2M,RAPGEF2,0.25229412317276
A2M,SPTBN1,0.4786427915096283
A2M,SYNPO,0.3814350366592407
A2M,TMEM246,0.2122505158185959
A2M,TNS2,0.3042781054973602
A2M,ZBTB46,0.1550942808389663
A2ML1,AOC1,0.590178906917572
A2ML1,ATG9B,0.4552876651287079
A2ML1,B3GALT5,0.4323723912239074
A2ML1,CASKIN1,0.4187275767326355
A2ML1,DGCR6,0.2754393219947815
A2ML1,EDN2,0.6553391218185425
A2ML1,GJB4,0.9372541904449464
A2ML1,IVL,0.4091830849647522
A2ML1,KRT13,0.9372541904449464
A2ML1,KRT33A,0.9372541904449464
A2ML1,MAL,0.7113310694694519
A2ML1,MSLN,0.700110912322998
A2ML1,PADI1,0.9372544884681702
A2ML1,PLEKHA2,0.2561016380786896
A2ML1,PPP1R3C,0.6286613941192627
A2ML1,PTPRH,0.3219408392906189
A2ML1,S100A8,0.5718995332717896
A2ML1,SCEL,0.9244744181632996
A2ML1,SFTPA2,0.9372541904449464
A2ML1,SPINK5,0.6245500445365906
A2ML1,SPRR1B,0.9190197587013244
A2ML1,TH,0.8809241652488708
A2ML1,UCP1,0.5408419370651245
A2ML1,WNT7A,0.2819764614105224
A2ML1,ZNF471,0.2190530896186828
A4GALT,BGN,0.2901868522167206
A4GALT,FKBP1A,0.286234438419342
A4GALT,GNG11,0.3012465238571167
A4GALT,IFITM3,0.3578226864337921
A4GALT,IGFBP4,0.3117596209049225
A4GALT,IGFBP7,0.3486880362033844
A4GALT,MAP1LC3A,0.3109866380691528
A4GALT,SPARCL1,0.3578930795192718
A4GALT,STARD9,0.1396937817335128
A4GALT,TCF4,0.3173584640026092
A4GALT,VIM,0.3309445977210998
AAAS,ACTG1,0.3041730225086212
AAAS,CFL1,0.3248685002326965
AAAS,CNBP,0.3027318716049194
AAAS,COX6A1,0.316966712474823
AAAS,EIF5A,0.3097201585769653
AAAS,ERH,0.3104061186313629
AAAS,HNRNPA1,0.3029915690422058
AAAS,PGAM1,0.3054982721805572
AAAS,RAN,0.3046784102916717
AAAS,UBE2I,0.3023164570331573
AACS,BRK1,0.4186263978481293
AACS,CLDN7,0.4330197870731354
AACS,EPCAM,0.4137767851352691
AACS,H3F3A,0.4200296998023987
AACS,HMGN1,0.4330959916114807
AACS,MARCKSL1,0.4207980632781982
AACS,MIF,0.4201129376888275
AACS,PEBP1,0.418097585439682
AACS,SPINT2,0.4218779504299164
AACS,SUB1,0.4422599673271179
AADAC,ABCB6,0.1995870023965835
AADAC,ALDH3A1,0.3778212368488312
AADAC,AMIGO1,0.3287782967090606
AADAC,ARNTL,0.133756086230278
AADAC,DNHD1,0.1638720482587814
AADAC,DUOX1,0.2669857144355774
AADAC,GALNT12,0.1735880225896835
AADAC,GMEB2,0.2276501208543777
AADAC,HIST1H2BE,0.229071632027626
AADAC,HMOX1,0.5316006541252136
AADAC,NANOS1,0.4163855016231537
AADAC,NPB,0.3886650800704956
AADAC,RHOV,0.2962965369224548
AADAC,TVP23C,0.1638720482587814
AADAC,ZDHHC11,0.3014513850212097
AADAC,ZIK1,0.2519652545452118
AADAC,ZNF416,0.2425212860107422
AADAC,ZNF554,0.1709966361522674
AADAC,ZNF707,0.2696668803691864
AADAT,DIO3,0.2151316255331039
AADAT,GABRA3,0.1786240041255951
AADAT,GSTA3,0.2265621572732925
AADAT,KLHL41,0.088326558470726
AADAT,MCF2,0.0883261412382125
AADAT,NARS,0.1765296757221222
AADAT,RHOA,0.1863617897033691
AADAT,SH3BGRL,0.1824226975440979
AADAT,SRPK2,0.1767778545618057
AADAT,TBX3,0.1755586713552475
AADAT,TSEN34,0.177713081240654
AADAT,UNC50,0.180393561720848
AAGAB,BRK1,0.5914889574050903
AAGAB,CHCHD2,0.5892184376716614
AAGAB,KDELR1,0.5893183946609497
AAGAB,MLF2,0.5925458073616028
AAGAB,PABPC1,0.5923170447349548
AAGAB,PEBP1,0.5971651077270508
AAGAB,POLR2K,0.5899391174316406
AAGAB,PPIA,0.5954518914222717
AAGAB,PRDX2,0.5881984829902649
AAGAB,SPINT2,0.6101078987121582
AAGAB,ZSCAN1,0.214467167854309
AAK1,BRK1,0.2658062577247619
AAK1,CSDE1,0.2674638330936432
AAK1,CXXC5,0.274472177028656
AAK1,EIF5,0.2676856219768524
AAK1,PGAM1,0.2657299041748047
AAK1,RAB2A,0.2691880464553833
AAK1,RAC1,0.2868879437446594
AAK1,STAU1,0.2664834260940552
AAK1,TAX1BP1,0.2655359208583832
AAK1,YWHAB,0.2652057707309723
AAMDC,ANAPC11,0.4555603265762329
AAMDC,CALM2,0.4610201418399811
AAMDC,CUTA,0.4600521922111511
AAMDC,DYNLL1,0.4627842903137207
AAMDC,EDF1,0.4685914516448974
AAMDC,MYL6,0.4659363627433777
AAMDC,PRDX5,0.4537758827209472
AAMDC,RHOA,0.4609032869338989
AAMDC,SRP14,0.4579775929450989
AAMDC,SUMO2,0.4538917243480682
AAMP,C1QBP,0.4770177900791168
AAMP,CFL1,0.5003188252449036
AAMP,HNRNPA2B1,0.4732139706611633
AAMP,HNRNPK,0.484628289937973
AAMP,PARK7,0.4860272407531738
AAMP,PSMA7,0.4796394109725952
AAMP,PSMD8,0.479952871799469
AAMP,RHOA,0.4849694371223449
AAMP,RPS15,0.4721409380435943
AAMP,SUMO2,0.4787273406982422
AANAT,CETP,0.088608406484127
AANAT,HOXD10,0.0870365723967552
AANAT,HSD17B3,0.4999103546142578
AANAT,JAKMIP2,0.1465373486280441
AANAT,PINX1,0.0875967219471931
AANAT,PITPNM2,0.0905492901802063
AANAT,RECQL4,0.1042781770229339
AANAT,SEMA3F,0.0915679335594177
AANAT,TMCC2,0.1465373188257217
AANAT,TNXB,0.1250978708267212
AAR2,CHCHD2,0.3506045639514923
AAR2,COX5B,0.3488901257514953
AAR2,GADD45GIP1,0.3409655094146728
AAR2,MARS2,0.168569877743721
AAR2,MRPL34,0.3457099199295044
AAR2,PPIA,0.3491635322570801
AAR2,PRDX1,0.3398225903511047
AAR2,RPL23A,0.3391295373439789
AAR2,SF3B6,0.3394539058208465
AAR2,SKP1,0.3387600779533386
AAR2,WDR83OS,0.3398621380329132
AARS,ADAM32,0.2053063511848449
AARS,CACNG4,0.3084651529788971
AARS,CHCHD2,0.5122236609458923
AARS,COMTD1,0.5075966119766235
AARS,EIF4EBP1,0.5077086687088013
AARS,ERBB2,0.5156293511390686
AARS,KPNB1,0.5489329695701599
AARS,MAL2,0.5122737884521484
AARS,MTDH,0.5042826533317566
AARS,PPIA,0.5081397891044617
AARS,PRKDC,0.5074193477630615
AARS,PSAT1,0.3193640112876892
AARS,SF3B3,0.5408604741096497
AARS,ZNF845,0.1950288712978363
AARS2,ARPC5L,0.2152920216321945
AARS2,CD164,0.2171302288770675
AARS2,CD9,0.222325250506401
AARS2,CHCHD2,0.210870087146759
AARS2,ERBB2,0.2135553359985351
AARS2,FASN,0.2265308052301406
AARS2,FOXA1,0.2159031480550766
AARS2,HSBP1,0.212029755115509
