u,v,weight
A1BG,EIF1,0.5087941288948059
A1BG,RPL10,0.5076287984848022
A1BG,RPL13A,0.5115333795547485
A1BG,RPL18,0.5159544944763184
A1BG,RPL19,0.5077951550483704
A1BG,RPL28,0.5070390105247498
A1BG,RPL30,0.5098266005516052
A1BG,RPL37A,0.5078861117362976
A1BG,RPS14,0.5077864527702332
A1BG,RPS15,0.5105075240135193
A2M,ABCG2,0.2024579793214798
A2M,ACVRL1,0.6270215511322021
A2M,ADAMTS1,0.5080869793891907
A2M,ADGRF5,0.5600185990333557
A2M,AKT3,0.255235493183136
A2M,ARHGAP29,0.4560994803905487
A2M,ARHGAP31,0.3254091143608093
A2M,ATOH8,0.2118390798568725
A2M,BIVM,0.2244377434253692
A2M,BST2,0.6146600842475891
A2M,CAMK1D,0.2893410921096802
A2M,CASP10,0.2372962236404419
A2M,CAV1,0.675836443901062
A2M,CD109,0.2637461125850677
A2M,CD200,0.2949921488761902
A2M,CD99L2,0.1818652302026748
A2M,CHSY1,0.2352122664451599
A2M,CLDN5,0.6748346090316772
A2M,CLEC14A,0.6569383144378662
A2M,CLIC4,0.3596535921096802
A2M,CTTNBP2NL,0.2941845953464508
A2M,CXCL12,0.4310629665851593
A2M,DST,0.3602165877819061
A2M,ENPP2,0.5290763974189758
A2M,EOGT,0.2093275934457779
A2M,EPAS1,0.655284583568573
A2M,ESAM,0.6393495798110962
A2M,ETS1,0.2772051990032196
A2M,FADS1,0.1937601119279861
A2M,FLI1,0.3415460884571075
A2M,FN1,0.5658403038978577
A2M,FZD4,0.2403965890407562
A2M,GAS6,0.2916296422481537
A2M,GIMAP1,0.5351905226707458
A2M,GIMAP8,0.3618820607662201
A2M,GNG11,0.7014824748039246
A2M,GPRC5B,0.3657683730125427
A2M,HLA-E,0.5864136815071106
A2M,HOXB4,0.2392367422580719
A2M,HTRA1,0.3921820223331451
A2M,ID1,0.6578043103218079
A2M,IFITM3,0.6157637238502502
A2M,IGFBP3,0.6278223395347595
A2M,ITGA8,0.1897241026163101
A2M,ITGA9,0.2978490889072418
A2M,ITPRIP,0.372856080532074
A2M,JAG1,0.4056964516639709
A2M,KIF17,0.2265199124813079
A2M,LATS2,0.2154393345117569
A2M,LDB2,0.5642682909965515
A2M,LIMS2,0.5072351694107056
A2M,LUZP1,0.3540990650653839
A2M,MALT1,0.1321024298667907
A2M,MEOX2,0.3197731971740722
A2M,MERTK,0.2439456582069397
A2M,MFAP5,0.5222539901733398
A2M,MSN,0.4160825312137604
A2M,MYO10,0.3938150703907013
A2M,NES,0.4896681606769562
A2M,NLRP1,0.2507424354553222
A2M,NOTCH4,0.6812306046485901
A2M,NRN1,0.6022809147834778
A2M,NRP1,0.4310754537582397
A2M,OSMR,0.2692922055721283
A2M,PELI1,0.2824240326881408
A2M,PLD1,0.1705534011125564
A2M,PLEKHG2,0.2187344133853912
A2M,PLXND1,0.2425370514392852
A2M,PODXL,0.5090948343276978
A2M,PROCR,0.2372769713401794
A2M,PROS1,0.3704546093940735
A2M,PTPRM,0.5704258680343628
A2M,RAMP2,0.6531033515930176
A2M,RPS6KA2,0.4661827981472015
A2M,SCIN,0.4033458232879638
A2M,SH2D3C,0.2938030958175659
A2M,SLC12A4,0.1353486627340316
A2M,SLC2A3,0.3390010297298431
A2M,SPTBN1,0.3761970996856689
A2M,ST3GAL2,0.1248550117015838
A2M,STARD8,0.1912000030279159
A2M,STOM,0.6470549702644348
A2M,STON1,0.171983540058136
A2M,SWAP70,0.5212032794952393
A2M,TACC1,0.5693331360816956
A2M,TCF4,0.5253980159759521
A2M,TCF7L1,0.4355327785015106
A2M,TGFBR2,0.5119801163673401
A2M,TMEM140,0.2808988690376282
A2M,TMEM173,0.4213718473911285
A2M,TMEM47,0.4762713015079498
A2M,TMTC1,0.2885579466819763
A2M,TNS2,0.2874966561794281
A2M,UNC5B,0.2641259431838989
A2M,UTRN,0.4824316799640655
A2M,VAMP5,0.510160505771637
A2M,VASH1,0.1501825004816055
A2M,VEGFC,0.5875628590583801
A2M,YBX3,0.4194704592227936
A2M,ZEB1,0.4997860491275787
A2ML1,CRHR1,0.1462275981903076
A2ML1,CYP2D6,0.1347585767507553
A2ML1,DLGAP3,0.2124162912368774
A2ML1,FOCAD,0.1255843043327331
A2ML1,GDF9,0.1431691944599151
A2ML1,ITGB8,0.1135936677455902
A2ML1,MADCAM1,0.1131062358617782
A2ML1,MATN4,0.2032962888479232
A2ML1,SLC35G1,0.1402247250080108
A2ML1,UNC5C,0.1256341785192489
A4GALT,BCAM,0.3126468062400818
A4GALT,DSTN,0.3163816630840301
A4GALT,EEF1A1,0.3172424435615539
A4GALT,EEF2,0.3257952034473419
A4GALT,H3F3A,0.3150281310081482
A4GALT,PTMS,0.3156147301197052
A4GALT,RPL6,0.3124679327011108
A4GALT,RPS9,0.3096283972263336
A4GALT,SKP1,0.3100861310958862
A4GALT,TNNT1,0.312032550573349
AAAS,BTF3,0.4621625244617462
AAAS,CFL1,0.4580062329769134
AAAS,CYP2W1,0.1358408480882644
AAAS,EEF1A1,0.4587841331958771
AAAS,NACA,0.4604309797286987
AAAS,REC8,0.1145587787032127
AAAS,RPL8,0.4585482478141784
AAAS,RPS15,0.4594755172729492
AAAS,RPS2,0.4610103070735931
AAAS,RPS4X,0.460589051246643
AAAS,SUMO2,0.4584514200687408
AAAS,XBP1,0.4576114416122436
AACS,C1orf43,0.2723306715488434
AACS,DHRS2,0.2636338472366333
AACS,NDFIP1,0.2632329165935516
AACS,P4HB,0.2755448818206787
AACS,RPL13A,0.2683572471141815
AACS,RPL18,0.2636605203151703
AACS,RPL35A,0.2631583213806152
AACS,RPS26,0.2641615271568298
AACS,RPS9,0.2636271715164184
