u,v,weight
A1BG,ARHGEF12,0.2699230909347534
A1BG,CCND1,0.3956221342086792
A1BG,CETN2,0.3913213312625885
A1BG,MRPS33,0.4211595356464386
A1BG,PSMB5,0.3825792670249939
A1BG,PUF60,0.3836040198802948
A1BG,SERF2,0.3992250859737396
A1BG,SKP1,0.4028613567352295
A1BG,SNCG,0.4048818945884704
A1BG,TMEM230,0.4236977696418762
A1BG,TRMT112,0.3901955485343933
A1BG,WDFY3,0.2802886664867401
A2M,ADAMTS1,0.4263586103916168
A2M,AKAP6,0.6046716570854187
A2M,APOLD1,0.3032618463039398
A2M,ARHGEF2,0.2497734129428863
A2M,BTNL9,0.2998960316181183
A2M,CCDC88C,0.3080139458179474
A2M,CFI,0.3258935213088989
A2M,CLDN5,0.3924362063407898
A2M,COL4A1,0.3803143799304962
A2M,CRIP2,0.2857921719551086
A2M,CTNNAL1,0.3219974637031555
A2M,DUSP7,0.6046716570854187
A2M,EFNB2,0.387976199388504
A2M,ESAM,0.2671241462230682
A2M,GJA5,0.5117509365081787
A2M,HIST2H2AC,0.6046716570854187
A2M,INSR,0.3833474218845367
A2M,JAG2,0.2506846487522125
A2M,JMJD1C,0.3246003091335296
A2M,KCTD12,0.4149809777736664
A2M,KLF2,0.3122506141662597
A2M,LGALS4,0.6046716570854187
A2M,MCAM,0.3207188844680786
A2M,NANOS3,0.6046716570854187
A2M,NOTCH4,0.326103925704956
A2M,PLPP1,0.3492068946361542
A2M,PODXL,0.2825784683227539
A2M,PRDM16,0.6046716570854187
A2M,S1PR1,0.3693484663963318
A2M,SP1,0.3077865242958069
A2M,SWAP70,0.35833540558815
A2M,SYNPO,0.3690701425075531
A2M,VIM,0.4808099269866943
A4GALT,ATP1A4,0.3282491564750671
A4GALT,CACNG1,0.2865998148918152
A4GALT,CASS4,0.2865998148918152
A4GALT,DUSP19,0.2866004109382629
A4GALT,DYNLRB2,0.3180894255638122
A4GALT,GAL3ST4,0.2866004109382629
A4GALT,NUP62CL,0.4056346714496612
A4GALT,ZNF669,0.2866011261940002
A4GALT,ZNF696,0.3214267194271087
A4GALT,ZSCAN5A,0.2865998148918152
AAAS,ADSSL1,0.4465011954307556
AAAS,FSCN2,0.446500301361084
AAAS,KCNC3,0.4464994966983795
AAAS,MSL2,0.4197491407394409
AAAS,OTUD7A,0.4465008378028869
AAAS,PRPH,0.4464994966983795
AAAS,SLC27A6,0.5143288969993591
AAAS,SLC29A2,0.4465011954307556
AAAS,SMO,0.446500301361084
AAAS,SYNJ2BP,0.3072889745235443
AAAS,TPSG1,0.4465011954307556
AAAS,TWF1,0.3398289382457733
AAAS,WASF3,0.4465011954307556
AACS,ABCC4,0.5773463845252991
AACS,ACACB,0.4292766153812408
AACS,BRMS1L,0.3346264362335205
AACS,CCNJ,0.7069171071052551
AACS,DENND1A,0.3816521465778351
AACS,FBXO15,0.5773472785949707
AACS,GIMAP8,0.3434068560600281
AACS,HDAC10,0.302902489900589
AACS,HPD,0.5773472785949707
AACS,HSF4,0.5759633779525757
AACS,INPP5B,0.5143319964408875
AACS,KIF13B,0.3607560992240906
AACS,PLAG1,0.5773472785949707
AACS,PRKD1,0.5773472785949707
AACS,PRMT8,0.5773463845252991
AACS,S100G,0.5773475766181946
AACS,SERPINB6,0.3534388542175293
AACS,STRIP1,0.3288823962211609
AACS,XPO7,0.2388773560523986
AACS,ZNF189,0.4687638580799103
AACS,ZNF511,0.3647210001945495
AADAC,ACLY,0.2366610318422317
AADAC,ATP6V0A1,0.3205929100513458
AADAC,ATP6V0D1,0.2905499637126922
AADAC,B3GAT2,0.4992010593414306
AADAC,BMPR1B,0.4992010295391083
AADAC,CHST14,0.4992010295391083
AADAC,FOXJ2,0.4066196084022522
AADAC,FREM2,0.4992010593414306
AADAC,HDAC3,0.2330844700336456
AADAC,HPS4,0.3750242888927459
AADAC,MBIP,0.3730781078338623
AADAC,MITF,0.5334818959236145
AADAC,ODF2,0.3394870460033417
AADAC,PLK3,0.2724751830101013
AADAC,SHOX2,0.4992001056671142
AADAC,SHPK,0.4992010593414306
AADAC,SLC25A29,0.350224107503891
AADAC,SLC38A6,0.2958334684371948
AADAC,TADA3,0.3205929398536682
AADAC,TBK1,0.2485803216695785
AADAC,TMEM17,0.4992010593414306
AADAC,TPST1,0.4452103972434997
AADAC,VPS11,0.3894045650959015
AADAC,ZNF333,0.7076671719551086
AADAC,ZNF792,0.4992010295391083
AADAT,ALG1,0.3943385779857635
AADAT,ARHGEF16,0.4046501815319061
AADAT,BET1L,0.3094572424888611
AADAT,EIF2B5,0.4048408567905426
AADAT,FOCAD,0.4046492576599121
AADAT,GBA,0.2964073121547699
AADAT,GSTM3,0.4604872465133667
AADAT,ILF3,0.3476181030273437
AADAT,INHA,0.3912430703639984
AADAT,IRX5,0.4193243980407715
AADAT,LRRC8D,0.4727474153041839
AADAT,LYST,0.2282443046569824
AADAT,MAPRE3,0.4984003901481628
AADAT,NSUN2,0.3572385907173157
AADAT,RNF152,0.2524336278438568
AADAT,ZNF317,0.4983984231948852
AAGAB,ARPC3,0.3163988292217254
AAGAB,COX7A2,0.3275595009326935
AAGAB,LSMEM2,0.3312437832355499
AAGAB,MTIF2,0.3331984281539917
AAGAB,PRDX3,0.3272223472595215
AAGAB,PRPF40A,0.318538099527359
AAGAB,PSMA1,0.3250118196010589
AAGAB,RBM3,0.3541806042194366
AAGAB,SERF2,0.350197434425354
AAGAB,TALDO1,0.3203531801700592
AAK1,CDC42EP1,0.2473473399877548
AAK1,CYFIP2,0.320535272359848
AAK1,ELOVL7,0.3369987308979034
AAK1,EXO1,0.2264734953641891
AAK1,FRMD3,0.3205354809761047
AAK1,FRS3,0.2578581869602203
AAK1,GREB1L,0.2264734953641891
AAK1,MCCD1,0.2578589916229248
AAK1,RHBDL1,0.2264734953641891
AAK1,SLC35E1,0.2359577268362045
AAMDC,MCM2,0.3655470013618469
AAMDC,MYO18A,0.3655470609664917
AAMDC,PAOX,0.3655470609664917
AAMDC,PISD,0.3258446455001831
AAMDC,PLBD2,0.3655470609664917
AAMDC,PLCD4,0.3655470609664917
AAMDC,SLC27A2,0.3655470609664917
AAMDC,SSX1,0.3655470609664917
AAMDC,TENM3,0.3655470609664917
AAMDC,ZNF311,0.3655470609664917
AAMP,GRAMD4,0.2802589237689972
AAMP,H3F3A,0.2367164939641952
AAMP,LRP2,0.2366610765457153
AAMP,MAP9,0.3128441572189331
AAMP,ORC4,0.2358539849519729
AAMP,PSMD2,0.2348195910453796
AAMP,RAMP1,0.2570984959602356
AAMP,RMDN1,0.2411954849958419
AAMP,SLC35E4,0.2366610020399093
AAMP,TIMM17B,0.2423585504293441
AAR2,BMP4,0.3789431750774383
AAR2,C2CD3,0.3789431750774383
AAR2,CEP131,0.3642776012420654
AAR2,CHAMP1,0.3737427294254303
AAR2,CNPY2,0.3350794613361358
AAR2,FAM214B,0.3433525264263153
AAR2,HOMER3,0.3066163957118988
AAR2,IRX5,0.3328616023063659
AAR2,PLAGL2,0.3122824728488922
AAR2,QSOX1,0.240157663822174
AAR2,TH,0.3122824430465698
AARS,CAPRIN2,0.3456368446350097
AARS,CEP55,0.3818019926548004
AARS,DDX11,0.3028387725353241
AARS,DEPDC1,0.3350762724876404
AARS,EXO1,0.3783683776855469
AARS,GREB1L,0.3783683776855469
AARS,MAD2L1,0.3202970027923584
AARS,RHBDL1,0.3783683776855469
AARS,SMC2,0.3298442661762237
AARS,TK1,0.4362030029296875
AARS2,ANKS4B,0.5773473381996155
AARS2,BEX1,0.4066194593906402
AARS2,BRCA2,0.5773469805717468
AARS2,CA5A,0.5773463249206543
AARS2,CLDN23,0.3306724429130554
AARS2,DNMT3B,0.5773473381996155
AARS2,EPHB2,0.4066200256347656
AARS2,GPR37,0.515489399433136
AARS2,HIST1H2BE,0.5773473381996155
AARS2,NEK1,0.3440746963024139
AARS2,PAPPA,0.5773469805717468
AARS2,PEX10,0.3148539662361145
AARS2,POLDIP3,0.3029015064239502
AARS2,SGMS1,0.3034789562225342
AARS2,SLC45A4,0.4066213071346283
AARS2,SMARCD3,0.3306725323200226
AARS2,TNFAIP3,0.2768833339214325
AARS2,UPF2,0.2747533619403839
AARSD1,ARL4D,0.334195613861084
AARSD1,C3orf52,0.307895302772522
AARSD1,FOXJ2,0.2927033901214599
AARSD1,FUT8,0.2231323421001434
AARSD1,GGT1,0.2927033901214599
AARSD1,GNA14,0.3394265174865722
AARSD1,HNRNPCL1,0.2927033603191376
AARSD1,NR3C2,0.3620078563690185
AARSD1,PCDHGA5,0.3620078563690185
AARSD1,RAB2B,0.3018937110900879
AARSD1,SDHAF1,0.362009584903717
AASDHPPT,H2AFY,0.3502721488475799
AASDHPPT,H3F3B,0.3584547638893127
AASDHPPT,H3F3C,0.365259438753128
AASDHPPT,HINT1,0.3423914015293121
AASDHPPT,MDK,0.3368180096149444
AASDHPPT,NDUFA3,0.3383474349975586
AASDHPPT,NDUFB2,0.3430624306201935
AASDHPPT,POLR2L,0.3339403867721557
AASDHPPT,PRIM1,0.3319162726402282
AASDHPPT,PSMA5,0.3352833390235901
AASS,CETP,0.4731796383857727
AASS,COL4A2,0.3234044015407562
AASS,CST2,0.3512951731681824
AASS,DNM1,0.4995984137058258
AASS,E2F2,0.4995992481708526
AASS,FAM13B,0.3471674025058746
AASS,FOXP1,0.2139571905136108
AASS,FXYD7,0.4995992481708526
AASS,GRP,0.4995984137058258
AASS,HYAL3,0.4995992481708526
AASS,IKBIP,0.2917162775993347
AASS,IRF9,0.3577258288860321
AASS,KCNJ12,0.4995992481708526
AASS,MMP1,0.4995992481708526
AASS,NREP,0.2697346806526184
AASS,PRKD3,0.3280099332332611
AASS,SKI,0.2799134850502014
AASS,ST3GAL2,0.3974398076534271
AASS,TRIOBP,0.2469656318426132
AASS,VOPP1,0.3746351599693298
AASS,ZNF286A,0.4995992481708526
AASS,ZNF469,0.4995992481708526
AASS,ZNF618,0.4995992481708526
AASS,ZNF660,0.4995992481708526
AATF,CETN2,0.361778050661087
AATF,COX6A1,0.364287257194519
AATF,FKBP3,0.3723949193954468
AATF,KRT19,0.4055705368518829
AATF,NME3,0.3814798891544342
AATF,SARAF,0.4089174270629883
AATF,SLC9A3R1,0.364499568939209
AATF,SNCG,0.368899792432785
AATF,TMEM230,0.3661315441131592
AATF,XBP1,0.3778367042541504
AATK,AFAP1,0.3453035652637481
AATK,ASTN2,0.3317358493804931
AATK,CASKIN1,0.3317358493804931
AATK,GPR37,0.4453539550304413
AATK,HPN,0.4067910313606262
AATK,IER3,0.351877212524414
AATK,NELL2,0.3317357897758484
AATK,SPDEF,0.3453934788703918
AATK,TMX3,0.3529770374298095
AATK,ZNF185,0.3452963531017303
ABAT,AKIP1,0.3652475774288177
ABAT,ATP1A4,0.4984023869037628
ABAT,BLNK,0.3282486796379089
ABAT,C6orf120,0.3607563376426697
ABAT,DNMT3A,0.3148539364337921
ABAT,EIF5,0.2759894132614136
ABAT,ELMO3,0.4040589034557342
ABAT,FA2H,0.5773475170135498
ABAT,GPR87,0.5154886841773987
ABAT,HEXA,0.272163987159729
ABAT,HILPDA,0.364444375038147
ABAT,KANSL2,0.3101638853549957
ABAT,KLHDC3,0.3559772074222564
ABAT,KLHL14,0.5773475170135498
ABAT,LIN54,0.57734614610672
ABAT,LSM14A,0.3871059715747833
ABAT,MAGI3,0.4066210091114044
ABAT,MARCH2,0.2178390324115753
ABAT,MSLN,0.577346682548523
ABAT,MYL5,0.5143303871154785
ABAT,NFKB2,0.2824034094810486
ABAT,PGM1,0.4894566535949707
ABAT,PGS1,0.3481442332267761
ABAT,PPP5C,0.2513818740844726
ABAT,PSTPIP1,0.5773475170135498
ABAT,RECQL,0.2698096036911011
ABAT,STBD1,0.57734614610672
ABAT,SUSD4,0.3098461627960205
ABAT,TMEM63B,0.2449111640453338
ABAT,TRIM68,0.5759638547897339
ABAT,TSPAN12,0.309989184141159
ABAT,XPOT,0.3339778184890747
ABAT,YAF2,0.2948126792907715
ABAT,ZNF692,0.3559772074222564
ABCA1,CBL,0.2657721042633056
ABCA1,LIF,0.3924420177936554
ABCA1,LMLN,0.2470124810934066
ABCA1,LRFN1,0.2746524810791015
ABCA1,PPP1R26,0.2746522426605224
ABCA1,PSPH,0.3396853506565094
ABCA1,SCG5,0.4850517213344574
ABCA1,TG,0.2746524512767792
ABCA1,ZNF266,0.2746522426605224
ABCA1,ZW10,0.2499020099639892
ABCA2,APOO,0.3155857622623443
ABCA2,B3GNT3,0.3144591450691223
ABCA2,CCDC184,0.3144591450691223
ABCA2,CCP110,0.3412888646125793
ABCA2,CFAP45,0.3607563078403473
ABCA2,CHEK1,0.3505814671516418
ABCA2,ITGAM,0.3144591748714447
ABCA2,KCNRG,0.3144591748714447
ABCA2,PNKP,0.2933776974678039
ABCA2,RAD54B,0.3264014422893524
ABCA2,RELL1,0.3144591450691223
ABCA3,ACTR1B,0.3110545873641968
ABCA3,ANKRD46,0.5043237209320068
ABCA3,APOA1,0.5254475474357605
ABCA3,ARHGAP5,0.2932174801826477
ABCA3,CACNA1I,0.6674352884292603
ABCA3,CDC42SE1,0.3282397389411926
ABCA3,CNTN4,0.4696843326091766
ABCA3,COL2A1,0.4971053898334503
ABCA3,KRT80,0.3955259919166565
ABCA3,LASP1,0.2465349435806274
ABCA3,MDFI,0.4552593529224396
ABCA3,MUC5B,0.5013378262519836
